,Open,Date,Sector
0,24.399318288742,2015-06-01 00:00:00,Technology
1,24.49373977705517,2015-06-02 00:00:00,Technology
2,24.314674132298258,2015-06-03 00:00:00,Technology
3,24.442348841346256,2015-06-04 00:00:00,Technology
4,24.435510608931786,2015-06-05 00:00:00,Technology
5,24.389214201810603,2015-06-08 00:00:00,Technology
6,24.301951345918116,2015-06-09 00:00:00,Technology
7,24.126506294917984,2015-06-10 00:00:00,Technology
8,24.547742317605703,2015-06-11 00:00:00,Technology
9,24.215894410833037,2015-06-12 00:00:00,Technology
10,23.68788344634129,2015-06-15 00:00:00,Technology
11,23.766356917464524,2015-06-16 00:00:00,Technology
12,24.020801403514938,2015-06-17 00:00:00,Technology
13,23.943858727695133,2015-06-18 00:00:00,Technology
14,24.11248862690291,2015-06-19 00:00:00,Technology
15,24.15937110747575,2015-06-22 00:00:00,Technology
16,24.656741527728947,2015-06-23 00:00:00,Technology
17,24.45310320490728,2015-06-24 00:00:00,Technology
18,24.224912745070093,2015-06-25 00:00:00,Technology
19,24.14240601754146,2015-06-26 00:00:00,Technology
20,24.213107687547893,2015-06-29 00:00:00,Technology
21,24.322355252040907,2015-06-30 00:00:00,Technology
22,24.170599115087605,2015-07-01 00:00:00,Technology
23,24.484999711912643,2015-07-02 00:00:00,Technology
24,24.226941591897674,2015-07-03 00:00:00,Technology
25,24.25699499872032,2015-07-06 00:00:00,Technology
26,24.61781256554498,2015-07-07 00:00:00,Technology
27,24.33878416071171,2015-07-08 00:00:00,Technology
28,24.176464165594027,2015-07-09 00:00:00,Technology
29,23.86672532643301,2015-07-10 00:00:00,Technology
30,23.244718223772065,2015-07-13 00:00:00,Technology
31,23.582099124910265,2015-07-14 00:00:00,Technology
32,23.612393201799804,2015-07-15 00:00:00,Technology
33,24.0230535151791,2015-07-16 00:00:00,Technology
34,24.06618002783983,2015-07-17 00:00:00,Technology
35,24.291105232381433,2015-07-20 00:00:00,Technology
36,24.595787591288026,2015-07-21 00:00:00,Technology
37,24.95476341255606,2015-07-22 00:00:00,Technology
38,24.647938455091776,2015-07-23 00:00:00,Technology
39,24.454573217607965,2015-07-24 00:00:00,Technology
40,24.331942954117032,2015-07-27 00:00:00,Technology
41,24.28967989013617,2015-07-28 00:00:00,Technology
42,24.405289256319623,2015-07-29 00:00:00,Technology
43,24.545793989073854,2015-07-30 00:00:00,Technology
44,24.289880566212382,2015-07-31 00:00:00,Technology
45,24.379319615063885,2015-08-03 00:00:00,Technology
46,24.427577362078758,2015-08-04 00:00:00,Technology
47,24.388075597204228,2015-08-05 00:00:00,Technology
48,24.909684912078163,2015-08-06 00:00:00,Technology
49,24.86904961872535,2015-08-07 00:00:00,Technology
50,24.98436389382632,2015-08-10 00:00:00,Technology
51,25.031011563274085,2015-08-11 00:00:00,Technology
52,25.31106324867328,2015-08-12 00:00:00,Technology
53,25.983650505294207,2015-08-13 00:00:00,Technology
54,25.88193632193216,2015-08-14 00:00:00,Technology
55,26.142036514386742,2015-08-17 00:00:00,Technology
56,26.257856826172716,2015-08-18 00:00:00,Technology
57,26.687098500676587,2015-08-19 00:00:00,Technology
58,26.57996687842992,2015-08-20 00:00:00,Technology
59,26.232910073111398,2015-08-21 00:00:00,Technology
60,25.52520042215857,2015-08-24 00:00:00,Technology
61,25.107187195146615,2015-08-25 00:00:00,Technology
62,24.83402338597977,2015-08-26 00:00:00,Technology
63,25.214057687075375,2015-08-27 00:00:00,Technology
64,25.263219854214082,2015-08-28 00:00:00,Technology
65,25.3518728649748,2015-08-31 00:00:00,Technology
66,24.82120868177772,2015-09-01 00:00:00,Technology
67,24.899562391711402,2015-09-02 00:00:00,Technology
68,25.2307710264714,2015-09-03 00:00:00,Technology
69,25.28901364772324,2015-09-04 00:00:00,Technology
70,24.767170203375393,2015-09-07 00:00:00,Technology
71,24.560419738594263,2015-09-08 00:00:00,Technology
72,24.849969317505057,2015-09-09 00:00:00,Technology
73,24.69100907435809,2015-09-10 00:00:00,Technology
74,24.765955169907265,2015-09-11 00:00:00,Technology
75,24.942705946137416,2015-09-14 00:00:00,Technology
76,24.853318807821797,2015-09-15 00:00:00,Technology
77,24.933217361774567,2015-09-16 00:00:00,Technology
78,25.027259220588252,2015-09-18 00:00:00,Technology
79,24.845905200949133,2015-09-21 00:00:00,Technology
80,24.99669471017164,2015-09-22 00:00:00,Technology
81,24.78687891995136,2015-09-23 00:00:00,Technology
82,24.835117239514737,2015-09-24 00:00:00,Technology
83,25.413135094163803,2015-09-28 00:00:00,Technology
84,25.08902775313306,2015-09-29 00:00:00,Technology
85,25.71910374435663,2015-09-30 00:00:00,Technology
86,25.645444214903616,2015-10-01 00:00:00,Technology
87,26.036128225162656,2015-10-05 00:00:00,Technology
88,26.62737773288954,2015-10-06 00:00:00,Technology
89,26.208205959926655,2015-10-07 00:00:00,Technology
90,25.913630353685978,2015-10-08 00:00:00,Technology
91,25.77655308421004,2015-10-09 00:00:00,Technology
92,26.22372792110116,2015-10-12 00:00:00,Technology
93,25.25912323653798,2015-10-13 00:00:00,Technology
94,24.775637546687662,2015-10-14 00:00:00,Technology
95,24.43160000362751,2015-10-15 00:00:00,Technology
96,24.429688791779437,2015-10-16 00:00:00,Technology
97,24.512419822649065,2015-10-19 00:00:00,Technology
98,24.62883379756152,2015-10-20 00:00:00,Technology
99,25.052395040453533,2015-10-21 00:00:00,Technology
100,25.29283655098026,2015-10-23 00:00:00,Technology
101,25.381106693552525,2015-10-26 00:00:00,Technology
102,25.222944714228245,2015-10-27 00:00:00,Technology
103,25.047493428324692,2015-10-28 00:00:00,Technology
104,25.267894801591947,2015-10-29 00:00:00,Technology
105,24.98108668298378,2015-10-30 00:00:00,Technology
106,24.88108757887686,2015-11-02 00:00:00,Technology
107,25.098057816425705,2015-11-03 00:00:00,Technology
108,25.327349964916067,2015-11-04 00:00:00,Technology
109,25.18115240953619,2015-11-05 00:00:00,Technology
110,24.77891083580728,2015-11-06 00:00:00,Technology
111,24.779729803461642,2015-11-09 00:00:00,Technology
112,24.67671340177959,2015-11-10 00:00:00,Technology
113,24.250879488718816,2015-11-13 00:00:00,Technology
114,23.80878909500764,2015-11-16 00:00:00,Technology
115,23.718534042088777,2015-11-17 00:00:00,Technology
116,23.516833473968756,2015-11-18 00:00:00,Technology
117,23.281755499228094,2015-11-19 00:00:00,Technology
118,23.40806185043892,2015-11-20 00:00:00,Technology
119,23.690643305814444,2015-11-23 00:00:00,Technology
120,23.515417139820602,2015-11-24 00:00:00,Technology
121,23.440167240385954,2015-11-26 00:00:00,Technology
122,23.34634884998887,2015-11-27 00:00:00,Technology
123,23.54430736339643,2015-11-30 00:00:00,Technology
124,23.64973323584676,2015-12-01 00:00:00,Technology
