sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Energy,0.9305537383736836,2015-06-03 00:00:00,0.4441515428701145,2016-02-03 00:00:00,0.4864021955035691,-52.270188753811006,245.0,0.5421567962916037,2016-02-23 00:00:00,20.0,0.09800525342148925,22.065723961731106
Financial Services,25.131759223447165,2015-06-03 00:00:00,15.248562649529244,2016-02-12 00:00:00,9.883196573917921,-39.325526263586035,254.0,16.3457482143736,2016-02-18 00:00:00,6.0,1.0971855648443558,7.195337620088595
Communication Services,30.38240744112374,2015-06-25 00:00:00,24.4566031208272,2015-08-25 00:00:00,5.925804320296539,-19.504064422083083,61.0,28.83913459231833,2015-11-26 00:00:00,93.0,4.382531471491131,17.919624609514862
