sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Technology,187.19045049433024,2015-07-20 00:00:00,150.0985430105588,2016-01-20 00:00:00,37.09190748377142,-19.815063955356468,184.0,168.20990106746814,2016-02-26 00:00:00,37.0,18.111358056909324,12.066311700064446
Industrials,219.08311304472423,2015-06-24 00:00:00,182.66714840180387,2015-08-24 00:00:00,36.41596464292036,-16.62198612062186,61.0,242.58523670338417,2015-12-30 00:00:00,128.0,59.9180883015803,32.80178665174181
Energy,62.02250616504429,2015-06-10 00:00:00,49.58488991858151,2015-08-24 00:00:00,12.437616246462781,-20.053391930609514,75.0,63.28107266725853,2015-11-04 00:00:00,72.0,13.696182748677018,27.62168630638523
Consumer Defensive,64.35955328674179,2015-06-03 00:00:00,48.91588295201049,2015-11-16 00:00:00,15.443670334731294,-23.995925307195577,166.0,59.55112508876292,2016-02-26 00:00:00,102.0,10.635242136752431,21.741899552720454
Healthcare,26.885095794318403,2015-08-05 00:00:00,21.60671531481065,2016-02-09 00:00:00,5.278380479507753,-19.63311018078361,188.0,23.35983797651247,2016-02-26 00:00:00,17.0,1.7531226617018199,8.113786089920458
Financial Services,105.93246685499896,2015-07-23 00:00:00,74.20832871164806,2016-02-11 00:00:00,31.7241381433509,-29.947511924531224,203.0,78.79890796205416,2016-02-17 00:00:00,6.0,4.590579250406094,6.186070121918184
