sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Technology,328.4573248248859,2015-06-23 00:00:00,23.15913520700224,2016-01-01 00:00:00,305.2981896178837,-92.94911897021954,192.0,300.21646714852665,2016-01-05 00:00:00,4.0,277.0573319415244,1196.3198516054917
Industrials,333.18498771799625,2015-12-30 00:00:00,9.810170593377686,2016-02-15 00:00:00,323.3748171246186,-97.05563847261904,47.0,320.30913350854354,2016-03-01 00:00:00,15.0,310.49896291516586,3165.072003179709
Energy,2586.766600124524,2015-06-01 00:00:00,7.178258282434151,2016-01-01 00:00:00,2579.58834184209,-99.72250073578002,214.0,2013.26998837468,2016-03-01 00:00:00,60.0,2006.0917300922458,27946.775543049687
Consumer Defensive,10256.355268344296,2015-10-30 00:00:00,11.682259825650757,2016-01-01 00:00:00,10244.673008518645,-99.8860973560295,63.0,9380.21393862478,2016-02-26 00:00:00,56.0,9368.531678799129,80194.51560415245
Healthcare,7069.253639454413,2015-12-03 00:00:00,24.49482299033206,2015-12-28 00:00:00,7044.758816464081,-99.65350199271924,25.0,7116.079762744555,2015-12-30 00:00:00,2.0,7091.584939754223,28951.362263582076
Financial Services,1333.145316830202,2015-06-01 00:00:00,4.875090538854846,2015-12-25 00:00:00,1328.2702262913472,-99.63431664370646,207.0,1208.4024840199618,2015-12-30 00:00:00,5.0,1203.5273934811069,24687.282910725473
Communication Services,102.66798835889604,2015-08-11 00:00:00,4.504470869060352,2016-01-01 00:00:00,98.16351748983568,-95.61258485623182,143.0,99.4844004490764,2016-01-04 00:00:00,3.0,94.97992958001605,2108.5701815145535
Basic Materials,3173.670814639935,2015-06-03 00:00:00,48.123983709671776,2015-12-28 00:00:00,3125.5468309302632,-98.48364917093232,208.0,2259.052559800216,2015-12-29 00:00:00,1.0,2210.928576090544,4594.234320726445
Consumer Cyclical,488.7340966374881,2015-07-31 00:00:00,278.5038508169328,2016-02-22 00:00:00,210.2302458205553,-43.01526070453209,206.0,286.2787884386432,2016-02-23 00:00:00,1.0,7.7749376217103645,2.791680473682576
