,Open,Date,Sector
0,82.93939204239973,2011-03-07 00:00:00,Technology
1,81.89609815818073,2011-03-08 00:00:00,Technology
2,82.68403135402843,2011-03-09 00:00:00,Technology
3,81.46835080909241,2011-03-10 00:00:00,Technology
4,79.30705506799126,2011-03-11 00:00:00,Technology
5,71.64378753141948,2011-03-14 00:00:00,Technology
6,71.57666366398507,2011-03-15 00:00:00,Technology
7,71.17904645367236,2011-03-16 00:00:00,Technology
8,66.69923505028638,2011-03-17 00:00:00,Technology
9,68.40337804221019,2011-03-18 00:00:00,Technology
10,72.11982965047737,2011-03-22 00:00:00,Technology
11,72.42163604861574,2011-03-23 00:00:00,Technology
12,71.4649904699521,2011-03-24 00:00:00,Technology
13,72.95281333591386,2011-03-25 00:00:00,Technology
14,71.68656578913881,2011-03-28 00:00:00,Technology
15,70.22250099380891,2011-03-29 00:00:00,Technology
16,72.4799350478396,2011-03-30 00:00:00,Technology
17,74.38075917982391,2011-03-31 00:00:00,Technology
18,74.32261352257026,2011-04-01 00:00:00,Technology
19,74.6321848649353,2011-04-04 00:00:00,Technology
20,73.82622110643518,2011-04-05 00:00:00,Technology
21,73.14297819337685,2011-04-06 00:00:00,Technology
22,73.73169356092068,2011-04-07 00:00:00,Technology
23,72.54072020284545,2011-04-08 00:00:00,Technology
24,73.01625283545869,2011-04-11 00:00:00,Technology
25,71.51796961171968,2011-04-12 00:00:00,Technology
26,70.16369823283011,2011-04-13 00:00:00,Technology
27,70.19521544440894,2011-04-14 00:00:00,Technology
28,70.84048883084992,2011-04-15 00:00:00,Technology
29,69.70368388657153,2011-04-18 00:00:00,Technology
30,68.18852435870333,2011-04-19 00:00:00,Technology
31,69.6633024012404,2011-04-20 00:00:00,Technology
32,71.68148225812322,2011-04-21 00:00:00,Technology
33,71.28206942547685,2011-04-22 00:00:00,Technology
34,72.23781685388067,2011-04-25 00:00:00,Technology
35,71.76248083547256,2011-04-26 00:00:00,Technology
36,70.67181218891194,2011-04-27 00:00:00,Technology
37,69.92177528645746,2011-04-28 00:00:00,Technology
38,71.75246026703444,2011-05-02 00:00:00,Technology
39,68.78028246347286,2011-05-06 00:00:00,Technology
40,69.89270728080164,2011-05-09 00:00:00,Technology
41,69.40829353768352,2011-05-10 00:00:00,Technology
42,70.62676691206151,2011-05-11 00:00:00,Technology
43,69.03394240662342,2011-05-12 00:00:00,Technology
44,68.98311875028821,2011-05-13 00:00:00,Technology
45,68.39529641891161,2011-05-16 00:00:00,Technology
46,68.45831808202499,2011-05-17 00:00:00,Technology
47,69.35658727529457,2011-05-18 00:00:00,Technology
48,70.071534835033,2011-05-19 00:00:00,Technology
49,68.7035114358581,2011-05-20 00:00:00,Technology
50,68.48671549663985,2011-05-23 00:00:00,Technology
51,67.69274644502451,2011-05-24 00:00:00,Technology
52,68.32562222050619,2011-05-25 00:00:00,Technology
53,67.72492898290822,2011-05-26 00:00:00,Technology
54,67.3627764603535,2011-05-27 00:00:00,Technology
55,66.64979005658559,2011-05-30 00:00:00,Technology
56,66.19222179559033,2011-05-31 00:00:00,Technology
57,67.70493769664623,2011-06-01 00:00:00,Technology
58,66.43232048457658,2011-06-02 00:00:00,Technology
59,66.30295349642233,2011-06-03 00:00:00,Technology
60,66.23348903247482,2011-06-06 00:00:00,Technology
61,64.77491683303872,2011-06-07 00:00:00,Technology
62,64.70946429430107,2011-06-08 00:00:00,Technology
63,64.23169504506858,2011-06-09 00:00:00,Technology
64,65.0660490189164,2011-06-10 00:00:00,Technology
65,64.16378669125876,2011-06-13 00:00:00,Technology
66,64.06348952187396,2011-06-14 00:00:00,Technology
67,64.36994528704548,2011-06-15 00:00:00,Technology
68,64.0473004901751,2011-06-16 00:00:00,Technology
69,63.30259616510173,2011-06-17 00:00:00,Technology
70,62.82394231447559,2011-06-20 00:00:00,Technology
71,62.41253396810432,2011-06-21 00:00:00,Technology
72,63.408653197331326,2011-06-22 00:00:00,Technology
73,63.77080476259865,2011-06-23 00:00:00,Technology
74,64.19109699768357,2011-06-24 00:00:00,Technology
75,64.60428583843365,2011-06-27 00:00:00,Technology
76,65.14926981965749,2011-06-28 00:00:00,Technology
77,65.57864308999211,2011-06-29 00:00:00,Technology
78,65.68206313434648,2011-06-30 00:00:00,Technology
79,66.31670790447305,2011-07-01 00:00:00,Technology
80,66.70393883269003,2011-07-04 00:00:00,Technology
81,66.24394218799196,2011-07-05 00:00:00,Technology
82,67.17127042708681,2011-07-06 00:00:00,Technology
83,67.3798619354911,2011-07-07 00:00:00,Technology
84,68.87082220787323,2011-07-08 00:00:00,Technology
85,67.62483513071024,2011-07-11 00:00:00,Technology
86,65.99318506311448,2011-07-12 00:00:00,Technology
87,65.09979041780446,2011-07-13 00:00:00,Technology
88,64.73589104407247,2011-07-14 00:00:00,Technology
89,64.66066400623522,2011-07-15 00:00:00,Technology
90,64.07040696134001,2011-07-19 00:00:00,Technology
91,64.44319359208802,2011-07-20 00:00:00,Technology
92,64.46183569764028,2011-07-21 00:00:00,Technology
93,64.9187281867301,2011-07-22 00:00:00,Technology
94,64.17890380413814,2011-07-25 00:00:00,Technology
95,63.95011694492701,2011-07-26 00:00:00,Technology
