,Open,Date,Sector
0,2347.0786437515594,2011-03-07 00:00:00,Energy
1,2346.8351853636677,2011-03-08 00:00:00,Energy
2,2329.419362291393,2011-03-09 00:00:00,Energy
3,2274.145342219275,2011-03-10 00:00:00,Energy
4,2247.3871084208713,2011-03-11 00:00:00,Energy
5,2245.1818526815646,2011-03-14 00:00:00,Energy
6,2196.6685027907197,2011-03-15 00:00:00,Energy
7,2216.0045924867204,2011-03-16 00:00:00,Energy
8,2203.0832500988645,2011-03-17 00:00:00,Energy
9,2259.4781554425294,2011-03-18 00:00:00,Energy
10,2279.364999018791,2011-03-21 00:00:00,Energy
11,2280.223446870206,2011-03-22 00:00:00,Energy
12,2278.1654199566046,2011-03-23 00:00:00,Energy
13,2306.598503986023,2011-03-24 00:00:00,Energy
14,2351.6728174526397,2011-03-25 00:00:00,Energy
15,2376.3621548853926,2011-03-28 00:00:00,Energy
16,2356.4536244769724,2011-03-29 00:00:00,Energy
17,2359.3324358433256,2011-03-30 00:00:00,Energy
18,2354.283378144425,2011-03-31 00:00:00,Energy
19,2369.411379892085,2011-04-01 00:00:00,Energy
20,2373.9411101327173,2011-04-04 00:00:00,Energy
21,2384.45627092147,2011-04-05 00:00:00,Energy
22,2376.974082550164,2011-04-06 00:00:00,Energy
23,2373.1681468961706,2011-04-07 00:00:00,Energy
24,2381.394920339973,2011-04-08 00:00:00,Energy
25,2406.2206394492623,2011-04-11 00:00:00,Energy
26,2374.8735527887115,2011-04-12 00:00:00,Energy
27,2340.3041880031833,2011-04-13 00:00:00,Energy
28,2340.696303064874,2011-04-14 00:00:00,Energy
29,2333.3498529106705,2011-04-15 00:00:00,Energy
30,2326.5318523037963,2011-04-18 00:00:00,Energy
31,2289.559093265713,2011-04-19 00:00:00,Energy
32,2308.152458520054,2011-04-20 00:00:00,Energy
33,2378.742571327346,2011-04-21 00:00:00,Energy
34,2361.609300315209,2011-04-26 00:00:00,Energy
35,2392.7974450765105,2011-04-27 00:00:00,Energy
36,2426.3771955752163,2011-04-28 00:00:00,Energy
37,2411.1444922244887,2011-04-29 00:00:00,Energy
38,2418.404583676609,2011-05-03 00:00:00,Energy
39,2396.820990563378,2011-05-04 00:00:00,Energy
40,2362.3894923259754,2011-05-05 00:00:00,Energy
41,2310.7012505260195,2011-05-06 00:00:00,Energy
42,2297.889761381587,2011-05-09 00:00:00,Energy
43,2298.6951491656437,2011-05-10 00:00:00,Energy
44,2353.954979304451,2011-05-11 00:00:00,Energy
45,2306.595025283194,2011-05-12 00:00:00,Energy
46,2304.4943561751206,2011-05-13 00:00:00,Energy
47,2253.2793811634147,2011-05-16 00:00:00,Energy
48,2247.1190385297873,2011-05-17 00:00:00,Energy
49,2258.244530805067,2011-05-18 00:00:00,Energy
50,2292.1499891546996,2011-05-19 00:00:00,Energy
51,2301.915912353873,2011-05-20 00:00:00,Energy
52,2245.3435165609962,2011-05-23 00:00:00,Energy
53,2240.6594753502623,2011-05-24 00:00:00,Energy
54,2234.249957154732,2011-05-25 00:00:00,Energy
55,2261.518506118679,2011-05-26 00:00:00,Energy
56,2282.958190856428,2011-05-27 00:00:00,Energy
57,2290.94827068045,2011-05-31 00:00:00,Energy
58,2324.0829260253,2011-06-01 00:00:00,Energy
59,2279.903767921948,2011-06-02 00:00:00,Energy
60,2269.5004663010764,2011-06-03 00:00:00,Energy
61,2256.006028163684,2011-06-06 00:00:00,Energy
62,2264.9952376468527,2011-06-07 00:00:00,Energy
63,2247.970186101883,2011-06-08 00:00:00,Energy
64,2248.8010612340845,2011-06-09 00:00:00,Energy
65,2275.706716678723,2011-06-10 00:00:00,Energy
66,2249.040707140425,2011-06-13 00:00:00,Energy
67,2246.588485041045,2011-06-14 00:00:00,Energy
68,2249.203744094132,2011-06-15 00:00:00,Energy
69,2220.0225016728746,2011-06-16 00:00:00,Energy
70,2215.1176182376494,2011-06-17 00:00:00,Energy
71,2228.7919736941813,2011-06-20 00:00:00,Energy
72,2250.6249183749605,2011-06-21 00:00:00,Energy
73,2277.322568605616,2011-06-22 00:00:00,Energy
74,2271.296619067412,2011-06-23 00:00:00,Energy
75,2261.455908082421,2011-06-24 00:00:00,Energy
76,2223.40238358642,2011-06-27 00:00:00,Energy
77,2254.722043878681,2011-06-28 00:00:00,Energy
78,2279.926308206089,2011-06-29 00:00:00,Energy
79,2308.6334001939067,2011-06-30 00:00:00,Energy
80,2343.2667931174074,2011-07-01 00:00:00,Energy
81,2345.5935701124145,2011-07-04 00:00:00,Energy
82,2370.284372662896,2011-07-05 00:00:00,Energy
83,2365.7791650847516,2011-07-06 00:00:00,Energy
