Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-07-01,415.8604431152344,415.8604431152344,415.8604431152344,415.8604431152344,0,0.0,0.0
1988-07-04,418.97015380859375,418.97015380859375,418.97015380859375,418.97015380859375,0,0.0,0.0
1988-07-05,417.19708251953125,417.19708251953125,417.19708251953125,417.19708251953125,0,0.0,0.0
1988-07-06,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0
1988-07-07,424.34411621093756,424.34411621093756,424.34411621093756,424.3441162109375,0,0.0,0.0
1988-07-08,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0
1988-07-11,420.77056884765625,420.77056884765625,420.77056884765625,420.77056884765625,0,0.0,0.0
1988-07-12,419.43408203125,419.43408203125,419.43408203125,419.43408203125,0,0.0,0.0
1988-07-13,419.870361328125,419.870361328125,419.870361328125,419.870361328125,0,0.0,0.0
1988-07-14,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0
1988-07-15,418.97015380859375,418.97015380859375,418.97015380859375,418.97015380859375,0,0.0,0.0
1988-07-18,417.19708251953125,417.19708251953125,417.19708251953125,417.19708251953125,0,0.0,0.0
1988-07-19,416.29690551757807,416.29690551757807,416.29690551757807,416.2969055175781,0,0.0,0.0
1988-07-20,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0
1988-07-21,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0
1988-07-22,418.97015380859375,418.97015380859375,418.97015380859375,418.97015380859375,0,0.0,0.0
1988-07-25,421.67068481445307,421.67068481445307,421.67068481445307,421.6706848144531,0,0.0,0.0
1988-07-26,421.67068481445307,421.67068481445307,421.67068481445307,421.6706848144531,0,0.0,0.0
1988-07-27,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0
1988-07-28,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0
1988-07-29,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0
1988-08-01,435.0372924804688,435.0372924804688,435.0372924804688,435.03729248046875,0,0.0,0.0
1988-08-02,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0
1988-08-03,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0
1988-08-04,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0
1988-08-05,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0
1988-08-08,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0
1988-08-09,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0
1988-08-10,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0
1988-08-11,410.0772705078125,410.0772705078125,410.0772705078125,410.0772705078125,0,0.0,0.0
1988-08-12,410.0772705078125,410.0772705078125,410.0772705078125,410.0772705078125,0,0.0,0.0
1988-08-15,405.60369873046875,405.60369873046875,405.60369873046875,405.60369873046875,0,0.0,0.0
1988-08-16,402.930419921875,402.930419921875,402.930419921875,402.930419921875,0,0.0,0.0
1988-08-17,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0
1988-08-18,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0
1988-08-19,405.60369873046875,405.60369873046875,405.60369873046875,405.60369873046875,0,0.0,0.0
1988-08-22,402.930419921875,402.930419921875,402.930419921875,402.930419921875,0,0.0,0.0
1988-08-23,396.6836853027344,396.6836853027344,396.6836853027344,396.6836853027344,0,0.0,0.0
1988-08-24,398.4841613769531,398.4841613769531,398.4841613769531,398.4841613769531,0,0.0,0.0
1988-08-25,393.1376037597657,393.1376037597657,393.1376037597657,393.1376037597656,0,0.0,0.0
1988-08-26,392.2373046875,392.2373046875,392.2373046875,392.2373046875,0,0.0,0.0
1988-08-29,392.2373046875,392.2373046875,392.2373046875,392.2373046875,0,0.0,0.0
1988-08-30,389.5639343261719,389.5639343261719,389.5639343261719,389.5639343261719,0,0.0,0.0
1988-08-31,391.3370666503906,391.3370666503906,391.3370666503906,391.3370666503906,0,0.0,0.0
1988-09-01,388.6637878417969,388.6637878417969,388.6637878417969,388.6637878417969,0,0.0,0.0
1988-09-02,393.1376037597657,393.1376037597657,393.1376037597657,393.1376037597656,0,0.0,0.0
1988-09-05,396.6836853027344,396.6836853027344,396.6836853027344,396.6836853027344,0,0.0,0.0
1988-09-06,396.6836853027344,396.6836853027344,396.6836853027344,396.6836853027344,0,0.0,0.0
1988-09-07,400.2572937011719,400.2572937011719,400.2572937011719,400.2572937011719,0,0.0,0.0
1988-09-08,401.1573791503906,401.1573791503906,401.1573791503906,401.1573791503906,0,0.0,0.0
1988-09-09,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0
1988-09-12,405.60369873046875,405.60369873046875,405.60369873046875,405.60369873046875,0,0.0,0.0
1988-09-13,405.60369873046875,405.60369873046875,405.60369873046875,405.60369873046875,0,0.0,0.0
1988-09-14,410.0772705078125,410.0772705078125,410.0772705078125,410.0772705078125,0,0.0,0.0
1988-09-15,409.1772766113282,409.1772766113282,409.1772766113282,409.1772766113281,0,0.0,0.0
1988-09-16,408.2770690917968,408.2770690917968,408.2770690917968,408.2770690917969,0,0.0,0.0
1988-09-19,407.4040832519531,407.4040832519531,407.4040832519531,407.4040832519531,0,0.0,0.0
1988-09-20,410.9502868652344,410.9502868652344,410.9502868652344,410.9502868652344,0,0.0,0.0
1988-09-21,418.0973510742188,418.0973510742188,418.0973510742188,418.09735107421875,0,0.0,0.0
1988-09-22,414.5239562988281,414.5239562988281,414.5239562988281,414.5239562988281,0,0.0,0.0
1988-09-23,411.8505249023437,411.8505249023437,411.8505249023437,411.85052490234375,0,0.0,0.0
1988-09-26,409.1772766113282,409.1772766113282,409.1772766113282,409.1772766113281,0,0.0,0.0
1988-09-27,411.8505249023437,411.8505249023437,411.8505249023437,411.85052490234375,0,0.0,0.0
1988-09-28,410.9502868652344,410.9502868652344,410.9502868652344,410.9502868652344,0,0.0,0.0
1988-09-29,409.1772766113282,409.1772766113282,409.1772766113282,409.1772766113281,0,0.0,0.0
1988-09-30,407.4040832519531,407.4040832519531,407.4040832519531,407.4040832519531,0,0.0,0.0
1988-10-03,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0
1988-10-04,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0
1988-10-05,410.9502868652344,410.9502868652344,410.9502868652344,410.9502868652344,0,0.0,0.0
1988-10-06,416.29690551757807,416.29690551757807,416.29690551757807,416.2969055175781,0,0.0,0.0
1988-10-07,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0
1988-10-10,414.5239562988281,414.5239562988281,414.5239562988281,414.5239562988281,0,0.0,0.0
1988-10-11,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0
1988-10-12,410.9502868652344,410.9502868652344,410.9502868652344,410.9502868652344,0,0.0,0.0
1988-10-13,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0
1988-10-14,413.6236267089844,413.6236267089844,413.6236267089844,413.6236267089844,0,0.0,0.0
1988-10-17,413.6236267089844,413.6236267089844,413.6236267089844,413.6236267089844,0,0.0,0.0
1988-10-18,410.9502868652344,410.9502868652344,410.9502868652344,410.9502868652344,0,0.0,0.0
1988-10-19,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0
1988-10-20,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0
1988-10-21,414.5239562988281,414.5239562988281,414.5239562988281,414.5239562988281,0,0.0,0.0
1988-10-24,417.19708251953125,417.19708251953125,417.19708251953125,417.19708251953125,0,0.0,0.0
1988-10-25,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0
1988-10-26,434.57342529296875,434.57342529296875,434.57342529296875,434.57342529296875,0,0.0,0.0
1988-10-27,435.9102783203125,435.9102783203125,435.9102783203125,435.9102783203125,0,0.0,0.0
1988-10-28,435.0372924804688,435.0372924804688,435.0372924804688,435.03729248046875,0,0.0,0.0
1988-10-31,435.0372924804688,435.0372924804688,435.0372924804688,435.03729248046875,0,0.0,0.0
1988-11-01,435.9102783203125,435.9102783203125,435.9102783203125,435.9102783203125,0,0.0,0.0
1988-11-02,430.56347656249994,430.56347656249994,430.56347656249994,430.5634765625,0,0.0,0.0
1988-11-03,430.56347656249994,430.56347656249994,430.56347656249994,430.5634765625,0,0.0,0.0
1988-11-04,430.56347656249994,430.56347656249994,430.56347656249994,430.5634765625,0,0.0,0.0
1988-11-07,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0
1988-11-08,429.69061279296875,429.69061279296875,429.69061279296875,429.69061279296875,0,0.0,0.0
1988-11-09,425.21688842773443,425.21688842773443,425.21688842773443,425.2168884277344,0,0.0,0.0
1988-11-10,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0
1988-11-11,418.97015380859375,418.97015380859375,418.97015380859375,418.97015380859375,0,0.0,0.0
1988-11-14,408.2770690917968,408.2770690917968,408.2770690917968,408.2770690917969,0,0.0,0.0
1988-11-15,409.1772766113282,409.1772766113282,409.1772766113282,409.1772766113281,0,0.0,0.0
1988-11-16,408.2770690917968,408.2770690917968,408.2770690917968,408.2770690917969,0,0.0,0.0
1988-11-17,411.8505249023437,411.8505249023437,411.8505249023437,411.85052490234375,0,0.0,0.0
1988-11-18,408.2770690917968,408.2770690917968,408.2770690917968,408.2770690917969,0,0.0,0.0
1988-11-21,408.2770690917968,408.2770690917968,408.2770690917968,408.2770690917969,0,0.0,0.0
1988-11-22,408.2770690917968,408.2770690917968,408.2770690917968,408.2770690917969,0,0.0,0.0
1988-11-23,411.8505249023437,411.8505249023437,411.8505249023437,411.85052490234375,0,0.0,0.0
