Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-02-16,0.0,0.057753618380890895,0.0533595960054575,0.05587046593427658,940636800,0.0,0.0
1990-02-20,0.0,0.057753626257181175,0.053987320850313554,0.05775362625718117,151862400,0.0,0.0
1990-02-21,0.0,0.05712590229772587,0.05461503230741443,0.05649818480014801,70531200,0.0,0.0
1990-02-22,0.0,0.05900906774814168,0.05712591484189034,0.057125914841890335,45216000,0.0,0.0
1990-02-23,0.0,0.05775359672026072,0.056498162226705013,0.056812018156051636,44697600,0.0,0.0
1990-02-26,0.0,0.05775362861816624,0.055242758244276054,0.05524275824427605,26928000,0.0,0.0
1990-02-27,0.0,0.057439758352471414,0.05524274980499229,0.05649818480014801,25574400,0.0,0.0
1990-02-28,0.0,0.05963678028658868,0.05649819237774847,0.0583813451230526,67968000,0.0,0.0
1990-03-01,0.0,0.05900906139280371,0.057753626257181175,0.05775362625718117,28425600,0.0,0.0
1990-03-02,0.0,0.05900906270482063,0.057753627541284554,0.0583813451230526,8438400,0.0,0.0
1990-03-05,0.0,0.05900906139280371,0.057753626257181175,0.05775362625718117,2419200,0.0,0.0
1990-03-06,0.0,0.05900906139280371,0.057125908689369904,0.05775362625718117,23904000,0.0,0.0
1990-03-07,0.0,0.05775361979530374,0.05587046730257015,0.05649818480014801,18172800,0.0,0.0
1990-03-08,0.0,0.05712590089868612,0.05587046593427658,0.05587046593427658,33523200,0.0,0.0
1990-03-09,0.0,0.05649818341648135,0.05587046593427658,0.05587046593427658,11145600,0.0,0.0
1990-03-12,0.0,0.05775363247730745,0.05587047957105611,0.057125914841890335,20304000,0.0,0.0
1990-03-13,0.0,0.060264491570685905,0.05712590398982973,0.05900905653834343,53020800,0.0,0.0
1990-03-14,0.0,0.06591467427274904,0.05900905927137882,0.06528695672750473,87350400,0.0,0.0
1990-03-15,0.0,0.06528695370432379,0.06151992660361122,0.06214836612343788,38620800,0.0,0.0
1990-03-16,0.0,0.06340380758047104,0.062148372420904,0.06340380758047104,19929600,0.0,0.0
1990-03-19,0.0,0.06591467427274904,0.06151992945235602,0.06528695672750473,43027200,0.0,0.0
1990-03-20,0.0,0.06591468918144806,0.05963679030537605,0.05963679030537605,43228800,0.0,0.0
1990-03-21,0.0,0.061519948373142216,0.05963679515823556,0.06026451289653778,19900800,0.0,0.0
1990-03-22,0.0,0.06151992478077091,0.05587046730257015,0.05649818480014801,43776000,0.0,0.0
1990-03-23,0.0,0.05963678028658868,0.05649819237774847,0.0583813451230526,16905600,0.0,0.0
1990-03-26,0.05963678531710308,0.060892220586538315,0.05900906768238545,0.060892220586538315,41702400,0.0,0.0
1990-03-27,0.06026449157125685,0.062148366123437875,0.059636774055079673,0.06214836612343788,15926400,0.0,0.0
1990-03-28,0.06214836028676492,0.06214836028676492,0.061519920825958245,0.06151992082595825,9792000,0.0,0.0
1990-03-29,0.061519920825958245,0.061519920825958245,0.06026448591150825,0.06151992082595825,16272000,0.0,0.0
1990-03-30,0.060264491570685905,0.060264491570685905,0.05775362150600096,0.05900905653834343,28742400,0.0,0.0
1990-04-02,0.057125908689369904,0.058381343824992445,0.055870473553747364,0.05775362625718117,15868800,0.0,0.0
1990-04-03,0.05712590995951651,0.05900906270482063,0.05712590995951651,0.0583813451230526,8352000,0.0,0.0
1990-04-04,0.0583813451230526,0.05900906270482063,0.0583813451230526,0.0583813451230526,14284800,0.0,0.0
1990-04-05,0.0590090685757831,0.0590090685757831,0.05775363328734057,0.05806748941540718,8323200,0.0,0.0
1990-04-06,0.05775363247730745,0.058381350112724564,0.05712591484189034,0.057125914841890335,10771200,0.0,0.0
1990-04-09,0.05775361979530374,0.05775361979530374,0.05649818480014801,0.05649818480014801,6681600,0.0,0.0
1990-04-10,0.056498193431221144,0.05775362861816624,0.053987323057330956,0.05524275824427605,34790400,0.0,0.0
1990-04-11,0.055242758244276054,0.055870475837748595,0.054615040650803505,0.05524275824427605,24796800,0.0,0.0
1990-04-12,0.05587046593427658,0.05587046593427658,0.05461503096986704,0.05587046593427658,13161600,0.0,0.0
1990-04-16,0.05587046593427658,0.05649818341648135,0.05524274845207181,0.05587046593427658,5616000,0.0,0.0
1990-04-17,0.05524274980499229,0.05649818480014801,0.05461503230741443,0.05649818480014801,6566400,0.0,0.0
1990-04-18,0.05649819720647323,0.05775363247730745,0.05587047957105611,0.057125914841890335,24480000,0.0,0.0
1990-04-19,0.056498191121558634,0.057753626257181175,0.056498191121558634,0.05775362625718117,25142400,0.0,0.0
1990-04-20,0.057753618380890895,0.057753618380890895,0.05587046593427658,0.05587046593427658,8755200,0.0,0.0
1990-04-23,0.05587046730257015,0.05712590229772587,0.05524274980499229,0.05649818480014801,5356800,0.0,0.0
1990-04-24,0.05775362082207716,0.05775362082207716,0.057125903313339416,0.057439759373664856,10281600,0.0,0.0
1990-04-25,0.057753626257181175,0.058381343824992445,0.057753626257181175,0.05775362625718117,6768000,0.0,0.0
1990-04-26,0.057753626257181175,0.05900906139280371,0.057753626257181175,0.05775362625718117,10713600,0.0,0.0
1990-04-27,0.05775363247730745,0.058381350112724564,0.05712591484189034,0.057125914841890335,4204800,0.0,0.0
1990-04-30,0.0583813549309309,0.060892225679821214,0.05775363724370832,0.05963679030537605,34329600,0.0,0.0
1990-05-01,0.06089222267577409,0.06089222267577409,0.05963678736326438,0.0605783611536026,28771200,0.0,0.0
1990-05-02,0.06026450799259864,0.060892225679821214,0.05963679030537605,0.05963679030537605,3139200,0.0,0.0
1990-05-03,0.06089220336873325,0.061519920825958245,0.06026448591150825,0.06151992082595825,7228800,0.0,0.0
1990-05-04,0.060892209087434035,0.062148366123437875,0.060892209087434035,0.06214836612343788,5702400,0.0,0.0
1990-05-07,0.06214838589983595,0.06403153904761051,0.06214838589983595,0.0627761036157608,13536000,0.0,0.0
1990-05-08,0.06403152516025455,0.06403152516025455,0.062148372420904,0.06340380758047104,14486400,0.0,0.0
1990-05-09,0.06340380115579224,0.06340380115579224,0.06151992660361122,0.06214836612343788,9676800,0.0,0.0
1990-05-10,0.06277607774398991,0.06277607774398991,0.061519920825958245,0.06151992082595825,2793600,0.0,0.0
