Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-07-01,26.357187271118164,26.357187271118164,26.357187271118164,26.357187271118164,0,0.0,0.0
1988-07-04,26.032573699951175,26.032573699951175,26.032573699951175,26.032573699951172,0,0.0,0.0
1988-07-05,26.357187271118164,26.357187271118164,26.357187271118164,26.357187271118164,0,0.0,0.0
1988-07-06,26.941427230834964,26.941427230834964,26.941427230834964,26.94142723083496,0,0.0,0.0
1988-07-07,26.61685562133789,26.61685562133789,26.61685562133789,26.61685562133789,0,0.0,0.0
1988-07-08,26.61685562133789,26.61685562133789,26.61685562133789,26.61685562133789,0,0.0,0.0
1988-07-11,26.61685562133789,26.61685562133789,26.61685562133789,26.61685562133789,0,0.0,0.0
1988-07-12,26.941427230834964,26.941427230834964,26.941427230834964,26.94142723083496,0,0.0,0.0
1988-07-13,27.395858764648438,27.395858764648438,27.395858764648438,27.395858764648438,0,0.0,0.0
1988-07-14,27.071304321289062,27.071304321289062,27.071304321289062,27.071304321289062,0,0.0,0.0
1988-07-15,26.811588287353516,26.811588287353516,26.811588287353516,26.811588287353516,0,0.0,0.0
1988-07-18,26.941427230834964,26.941427230834964,26.941427230834964,26.94142723083496,0,0.0,0.0
1988-07-19,27.136192321777344,27.136192321777344,27.136192321777344,27.136192321777344,0,0.0,0.0
1988-07-20,27.136192321777344,27.136192321777344,27.136192321777344,27.136192321777344,0,0.0,0.0
1988-07-21,27.4608039855957,27.4608039855957,27.4608039855957,27.460803985595703,0,0.0,0.0
1988-07-22,27.136192321777344,27.136192321777344,27.136192321777344,27.136192321777344,0,0.0,0.0
1988-07-25,26.941427230834964,26.941427230834964,26.941427230834964,26.94142723083496,0,0.0,0.0
1988-07-26,26.941427230834964,26.941427230834964,26.941427230834964,26.94142723083496,0,0.0,0.0
1988-07-27,26.61685562133789,26.61685562133789,26.61685562133789,26.61685562133789,0,0.0,0.0
1988-07-28,26.162412643432617,26.162412643432617,26.162412643432617,26.162412643432617,0,0.0,0.0
1988-07-29,26.292253494262695,26.292253494262695,26.292253494262695,26.292253494262695,0,0.0,0.0
1988-08-01,26.032573699951175,26.032573699951175,26.032573699951175,26.032573699951172,0,0.0,0.0
1988-08-02,25.83780860900879,25.83780860900879,25.83780860900879,25.83780860900879,0,0.0,0.0
1988-08-03,25.967641830444336,25.967641830444336,25.967641830444336,25.967641830444336,0,0.0,0.0
