Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-01-12,2.5858597187768844,2.598426432545152,2.5259256927663607,2.5375258922576904,3244400,0.0,0.0
1995-01-13,2.561691999435425,2.574258709249354,2.513358188125322,2.561691999435425,3499200,0.0,0.0
1995-01-16,2.598425211842065,2.610025405883789,2.5858585039774575,2.610025405883789,4097200,0.0,0.0
1995-01-17,2.5742592811584473,2.585859479576722,2.5259254591102844,2.5742592811584473,3227200,0.0,0.0
1995-01-18,2.525924214160137,2.5984249114990234,2.513357507748072,2.5984249114990234,4242400,0.0,0.0
1995-01-19,2.6023355925952223,2.626766081466859,2.6023355925952223,2.6140623092651367,977600,0.0725,0.0
1995-01-20,2.602335807552835,2.602335807552835,2.565201543412119,2.589632034301758,1712400,0.0,0.0
1995-01-23,2.5652010440826416,2.5779048148608643,2.529043842592624,2.5652010440826416,1274800,0.0,0.0
1995-01-24,2.577905103723585,2.626766081466859,2.565201331521863,2.6140623092651367,1775200,0.0,0.0
1995-01-25,2.614061916958202,2.7000571428690487,2.614061916958202,2.6873533725738525,6105200,0.0,0.0
1995-01-26,2.662922477647357,2.7000567274342377,2.6384919962010507,2.651195764541626,2628800,0.0,0.0
1995-01-27,2.6629223492410445,2.675626116969043,2.6267651564325103,2.6384918689727783,2976000,0.0,0.0
1995-01-30,2.6267647743225098,2.662921961871333,2.6140610084425013,2.6267647743225098,2864800,0.0,0.0
1995-01-31,2.638492402163419,2.6873533725738525,2.638492402163419,2.6873533725738525,4240400,0.0,0.0
1995-02-01,2.6873533725738525,2.7244876280742654,2.6756266576638317,2.6873533725738525,3376800,0.0,0.0
1995-02-02,2.6756252740269373,2.711782455444336,2.662921510301195,2.711782455444336,1088000,0.0,0.0
1995-02-03,2.724487209392675,2.760644403951509,2.711783441049712,2.7362139225006104,5730000,0.0,0.0
1995-02-06,2.724487209392675,2.773348172294472,2.724487209392675,2.7362139225006104,3242000,0.0,0.0
1995-02-07,2.7362129280159064,2.7362129280159064,2.7000557465985078,2.711782455444336,1545600,0.0,0.0
1995-02-08,2.7000572949434516,2.7362144970951587,2.687353523932745,2.724487781524658,2406800,0.0,0.0
1995-02-09,2.724487209392675,2.773348172294472,2.724487209392675,2.7362139225006104,4827600,0.0,0.0
1995-02-10,2.711782455444336,2.7362129280159064,2.6873519828727654,2.711782455444336,800000,0.0,0.0
1995-02-13,2.7000571428690487,2.7000571428690487,2.6756266576638317,2.6873533725738525,663200,0.0,0.0
1995-02-14,2.711784010513952,2.7362144970951587,2.687353523932745,2.724487781524658,1876000,0.0,0.0
1995-02-15,2.7244875999636964,2.773348569869995,2.7244875999636964,2.773348569869995,2712400,0.0,0.0
1995-02-16,2.760643400587477,2.7733471643132197,2.711782455444336,2.711782455444336,4535200,0.0,0.0
