Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-01-02,14.798398971557617,14.798398971557617,14.798398971557617,14.798398971557617,0,0.0,0.0
1973-01-03,14.86302089691162,14.86302089691162,14.86302089691162,14.863020896911621,0,0.0,0.0
1973-01-04,14.690694808959961,14.690694808959961,14.690694808959961,14.690694808959961,0,0.0,0.0
1973-01-05,14.776862144470215,14.776862144470215,14.776862144470215,14.776862144470215,0,0.0,0.0
1973-01-08,14.733777046203613,14.733777046203613,14.733777046203613,14.733777046203613,0,0.0,0.0
1973-01-09,14.819947242736816,14.819947242736816,14.819947242736816,14.819947242736816,0,0.0,0.0
1973-01-10,14.819947242736816,14.819947242736816,14.819947242736816,14.819947242736816,0,0.0,0.0
1973-01-11,14.927645683288574,14.927645683288574,14.927645683288574,14.927645683288574,0,0.0,0.0
1973-01-12,14.949187278747559,14.949187278747559,14.949187278747559,14.949187278747559,0,0.0,0.0
1973-01-15,14.992268562316895,14.992268562316895,14.992268562316895,14.992268562316895,0,0.0,0.0
1973-01-16,14.755328178405762,14.755328178405762,14.755328178405762,14.755328178405762,0,0.0,0.0
1973-01-17,14.518383979797363,14.518383979797363,14.518383979797363,14.518383979797363,0,0.0,0.0
1973-01-18,14.432205200195312,14.432205200195312,14.432205200195312,14.432205200195312,0,0.0,0.0
1973-01-19,14.238351821899414,14.238351821899414,14.238351821899414,14.238351821899414,0,0.0,0.0
1973-01-22,14.259895324707031,14.259895324707031,14.259895324707031,14.259895324707031,0,0.0,0.0
1973-01-23,14.346059799194336,14.346059799194336,14.346059799194336,14.346059799194336,0,0.0,0.0
1973-01-24,14.259895324707031,14.259895324707031,14.259895324707031,14.259895324707031,0,0.0,0.0
1973-01-26,13.872157096862793,13.872157096862793,13.872157096862793,13.872157096862793,0,0.0,0.0
1973-01-29,13.44134521484375,13.44134521484375,13.44134521484375,13.44134521484375,0,0.0,0.0
1973-01-30,13.44134521484375,13.44134521484375,13.44134521484375,13.44134521484375,0,0.0,0.0
