,Open,Date,Sector
0,2319.587021358848,2007-12-03 00:00:00,Energy
1,2307.74942936503,2007-12-04 00:00:00,Energy
2,2327.768133503978,2007-12-05 00:00:00,Energy
3,2394.70299721001,2007-12-06 00:00:00,Energy
4,2403.8248710489524,2007-12-07 00:00:00,Energy
5,2392.924057331025,2007-12-10 00:00:00,Energy
6,2377.4530490385982,2007-12-11 00:00:00,Energy
7,2371.969555839902,2007-12-12 00:00:00,Energy
8,2407.9332586316605,2007-12-13 00:00:00,Energy
9,2388.3414256782366,2007-12-14 00:00:00,Energy
10,2380.6253001835885,2007-12-17 00:00:00,Energy
11,2330.1148033770532,2007-12-18 00:00:00,Energy
12,2381.042911765263,2007-12-19 00:00:00,Energy
13,2406.0476753669845,2007-12-20 00:00:00,Energy
14,2454.762091275228,2007-12-21 00:00:00,Energy
15,2474.763165432707,2007-12-24 00:00:00,Energy
16,2453.8618882564915,2007-12-27 00:00:00,Energy
17,2492.975544978717,2007-12-28 00:00:00,Energy
18,2494.3243224991484,2007-12-31 00:00:00,Energy
19,2278.28957707738,2008-01-02 00:00:00,Energy
20,2310.0796693459733,2008-01-03 00:00:00,Energy
21,2356.9309375729968,2008-01-04 00:00:00,Energy
22,2318.4677770396593,2008-01-07 00:00:00,Energy
23,2359.438035194422,2008-01-08 00:00:00,Energy
24,2302.9831399822715,2008-01-09 00:00:00,Energy
25,2305.8613067824567,2008-01-10 00:00:00,Energy
26,2288.7083091245936,2008-01-11 00:00:00,Energy
27,2252.7577206112937,2008-01-14 00:00:00,Energy
28,2244.3602553131636,2008-01-15 00:00:00,Energy
29,2188.3088436778207,2008-01-16 00:00:00,Energy
30,2119.743608870672,2008-01-17 00:00:00,Energy
31,2082.931483058658,2008-01-18 00:00:00,Energy
32,2044.8924610948566,2008-01-21 00:00:00,Energy
33,1905.5938082834373,2008-01-22 00:00:00,Energy
34,2013.5023806936147,2008-01-23 00:00:00,Energy
35,1929.0354702200143,2008-01-24 00:00:00,Energy
36,2012.7023933418363,2008-01-25 00:00:00,Energy
37,1965.8751974939837,2008-01-28 00:00:00,Energy
38,1970.8883600139845,2008-01-29 00:00:00,Energy
39,1949.1465724554541,2008-01-30 00:00:00,Energy
40,1919.867507387109,2008-01-31 00:00:00,Energy
41,1947.0671151728577,2008-02-01 00:00:00,Energy
42,1973.4235183048488,2008-02-04 00:00:00,Energy
43,1978.8572083548115,2008-02-05 00:00:00,Energy
44,1934.2811306481863,2008-02-06 00:00:00,Energy
45,1934.2851555122159,2008-02-07 00:00:00,Energy
46,1914.871390634513,2008-02-08 00:00:00,Energy
47,1909.3623153072338,2008-02-11 00:00:00,Energy
48,1926.6309589567115,2008-02-12 00:00:00,Energy
49,1973.89285352525,2008-02-13 00:00:00,Energy
50,2001.306567542004,2008-02-14 00:00:00,Energy
51,1993.7028335834934,2008-02-15 00:00:00,Energy
52,1967.562435817329,2008-02-18 00:00:00,Energy
53,2005.0942644870406,2008-02-19 00:00:00,Energy
54,2010.811499001003,2008-02-20 00:00:00,Energy
55,2008.2621199651724,2008-02-21 00:00:00,Energy
56,1982.8570004209228,2008-02-22 00:00:00,Energy
57,2020.4752419173858,2008-02-25 00:00:00,Energy
58,2035.7217784613238,2008-02-26 00:00:00,Energy
59,2047.9937742247557,2008-02-27 00:00:00,Energy
60,2037.8020778918267,2008-02-28 00:00:00,Energy
61,2002.7110612900174,2008-02-29 00:00:00,Energy
62,1968.907479356008,2008-03-03 00:00:00,Energy
63,1949.466682072569,2008-03-04 00:00:00,Energy
64,1932.9945390644907,2008-03-05 00:00:00,Energy
65,1963.0353919893894,2008-03-06 00:00:00,Energy
66,1900.862566753418,2008-03-07 00:00:00,Energy
67,1881.8684762983648,2008-03-10 00:00:00,Energy
68,1910.1878778980108,2008-03-11 00:00:00,Energy
69,1925.003611460655,2008-03-12 00:00:00,Energy
70,1914.4142282763398,2008-03-13 00:00:00,Energy
71,1902.1644522651322,2008-03-14 00:00:00,Energy
72,1878.872338366947,2008-03-17 00:00:00,Energy
73,1872.0849041569816,2008-03-18 00:00:00,Energy
74,1896.1888186891547,2008-03-19 00:00:00,Energy
75,1857.6834216288328,2008-03-20 00:00:00,Energy
76,1854.322323476977,2008-03-25 00:00:00,Energy
77,1850.1178328794892,2008-03-26 00:00:00,Energy
78,1873.3382575864007,2008-03-27 00:00:00,Energy
79,1876.2575482059783,2008-03-28 00:00:00,Energy
80,1859.1161843337559,2008-03-31 00:00:00,Energy
81,1885.5452221071562,2008-04-01 00:00:00,Energy
82,1911.336780044056,2008-04-02 00:00:00,Energy
83,1932.9243860274264,2008-04-03 00:00:00,Energy
84,1949.384645288237,2008-04-04 00:00:00,Energy
85,1973.4773947439776,2008-04-07 00:00:00,Energy
86,1990.793970639229,2008-04-08 00:00:00,Energy
87,2014.4713648825928,2008-04-09 00:00:00,Energy
88,2041.1191901649274,2008-04-10 00:00:00,Energy
89,2038.2053873078175,2008-04-11 00:00:00,Energy
90,2006.0614801379159,2008-04-14 00:00:00,Energy
91,2045.4056349986145,2008-04-15 00:00:00,Energy
92,2055.929795841745,2008-04-16 00:00:00,Energy
93,2095.246549380457,2008-04-17 00:00:00,Energy
94,2087.2232670067906,2008-04-18 00:00:00,Energy
95,2091.0420267378267,2008-04-21 00:00:00,Energy
96,2112.601245239534,2008-04-22 00:00:00,Energy
97,2112.6285903449925,2008-04-23 00:00:00,Energy
98,2146.002732556324,2008-04-24 00:00:00,Energy
99,2132.885699452095,2008-04-25 00:00:00,Energy
100,2132.069592571879,2008-04-28 00:00:00,Energy
101,2183.2231645460515,2008-04-29 00:00:00,Energy
102,2255.947027780876,2008-04-30 00:00:00,Energy
103,2232.2683846333985,2008-05-01 00:00:00,Energy
104,2220.8620911311264,2008-05-02 00:00:00,Energy
105,2217.0817741937667,2008-05-06 00:00:00,Energy
106,2251.2946759147253,2008-05-07 00:00:00,Energy
107,2271.1380601583664,2008-05-08 00:00:00,Energy
108,2259.334525491238,2008-05-09 00:00:00,Energy
109,2258.4685571575874,2008-05-12 00:00:00,Energy
110,2270.326788957924,2008-05-13 00:00:00,Energy
111,2268.6599568712763,2008-05-14 00:00:00,Energy
112,2283.636960926169,2008-05-15 00:00:00,Energy
113,2307.113690794349,2008-05-16 00:00:00,Energy
114,2355.975405930011,2008-05-19 00:00:00,Energy
115,2408.2339582288764,2008-05-20 00:00:00,Energy
116,2383.2530400961805,2008-05-21 00:00:00,Energy
117,2468.179659863039,2008-05-22 00:00:00,Energy
118,2420.8287151895197,2008-05-23 00:00:00,Energy
119,2399.238600511814,2008-05-27 00:00:00,Energy
120,2364.5909550001174,2008-05-28 00:00:00,Energy
121,2369.243563792952,2008-05-29 00:00:00,Energy
122,2369.0028163190354,2008-05-30 00:00:00,Energy
123,2346.626278535323,2008-06-02 00:00:00,Energy
124,2330.8221769752777,2008-06-03 00:00:00,Energy
125,2318.845788921163,2008-06-04 00:00:00,Energy
126,2251.7923190509437,2008-06-05 00:00:00,Energy
127,2304.5198144214683,2008-06-06 00:00:00,Energy
128,2288.697083754784,2008-06-09 00:00:00,Energy
129,2323.29766780881,2008-06-10 00:00:00,Energy
130,2291.49561761056,2008-06-11 00:00:00,Energy
131,2302.2167597680277,2008-06-12 00:00:00,Energy
132,2235.88980629548,2008-06-13 00:00:00,Energy
133,2217.7064378920486,2008-06-16 00:00:00,Energy
134,2258.216079766794,2008-06-17 00:00:00,Energy
135,2279.3508690942367,2008-06-18 00:00:00,Energy
136,2279.393616029338,2008-06-19 00:00:00,Energy
137,2189.7117854202015,2008-06-20 00:00:00,Energy
138,2165.1739022029033,2008-06-23 00:00:00,Energy
139,2172.04789146779,2008-06-24 00:00:00,Energy
140,2198.486143073047,2008-06-25 00:00:00,Energy
141,2190.396084848371,2008-06-26 00:00:00,Energy
142,2187.5771023889274,2008-06-27 00:00:00,Energy
143,2201.413512455413,2008-06-30 00:00:00,Energy
144,2236.0218638058104,2008-07-01 00:00:00,Energy
145,2206.1075582521125,2008-07-02 00:00:00,Energy
146,2158.051960142148,2008-07-03 00:00:00,Energy
147,2168.0822271391253,2008-07-04 00:00:00,Energy
148,2177.7024786342295,2008-07-07 00:00:00,Energy
149,2179.1990931439113,2008-07-08 00:00:00,Energy
150,2190.0358350773804,2008-07-09 00:00:00,Energy
151,2133.2661718735226,2008-07-10 00:00:00,Energy
152,2130.94264386675,2008-07-11 00:00:00,Energy
153,2133.884554300066,2008-07-14 00:00:00,Energy
154,2091.6356480562044,2008-07-15 00:00:00,Energy
155,2044.883208195462,2008-07-16 00:00:00,Energy
156,1967.8390365119235,2008-07-17 00:00:00,Energy
157,1988.3218616638246,2008-07-18 00:00:00,Energy
158,1996.021744144916,2008-07-21 00:00:00,Energy
159,2007.1523048102547,2008-07-22 00:00:00,Energy
160,2051.5491518554327,2008-07-23 00:00:00,Energy
161,2020.5460146500811,2008-07-24 00:00:00,Energy
162,1993.4571155387966,2008-07-25 00:00:00,Energy
163,1993.4572376003473,2008-07-28 00:00:00,Energy
164,2019.1213785649759,2008-07-29 00:00:00,Energy
165,1997.2516873978002,2008-07-30 00:00:00,Energy
166,2044.6481763170523,2008-07-31 00:00:00,Energy
167,1982.8157790660257,2008-08-01 00:00:00,Energy
168,1976.0017024883987,2008-08-04 00:00:00,Energy
169,1951.665626778907,2008-08-05 00:00:00,Energy
170,1955.7749945229255,2008-08-06 00:00:00,Energy
171,1990.6628205101247,2008-08-07 00:00:00,Energy
172,1987.632161499392,2008-08-08 00:00:00,Energy
173,1965.662919370075,2008-08-11 00:00:00,Energy
174,1979.238539967451,2008-08-12 00:00:00,Energy
175,2028.4128378820756,2008-08-13 00:00:00,Energy
176,2048.4851038630372,2008-08-14 00:00:00,Energy
177,2041.7367091445813,2008-08-15 00:00:00,Energy
178,1995.0714253988306,2008-08-18 00:00:00,Energy
179,1990.9521603897383,2008-08-19 00:00:00,Energy
180,2002.1729254192194,2008-08-20 00:00:00,Energy
181,2018.98780406383,2008-08-21 00:00:00,Energy
182,2056.576318752078,2008-08-22 00:00:00,Energy
183,2047.0068731888355,2008-08-26 00:00:00,Energy
184,2064.330139266408,2008-08-27 00:00:00,Energy
185,2097.5976879385803,2008-08-28 00:00:00,Energy
186,2105.971968885058,2008-08-29 00:00:00,Energy
187,2103.4012561811187,2008-09-01 00:00:00,Energy
188,2066.675702328343,2008-09-02 00:00:00,Energy
189,2054.5438487739884,2008-09-03 00:00:00,Energy
190,2047.0804168509615,2008-09-04 00:00:00,Energy
191,1983.6008102111732,2008-09-05 00:00:00,Energy
192,1976.3066516630493,2008-09-08 00:00:00,Energy
193,1985.423479958052,2008-09-09 00:00:00,Energy
194,1935.26796804265,2008-09-10 00:00:00,Energy
195,1939.8228109330053,2008-09-11 00:00:00,Energy
196,1947.7949213960833,2008-09-12 00:00:00,Energy
197,1929.3983483680565,2008-09-15 00:00:00,Energy
198,1852.3370954661225,2008-09-16 00:00:00,Energy
199,1813.2575377043202,2008-09-17 00:00:00,Energy
200,1788.3972144953768,2008-09-18 00:00:00,Energy
201,1733.163714069132,2008-09-19 00:00:00,Energy
202,1902.4195540431756,2008-09-22 00:00:00,Energy
203,1911.0684929378103,2008-09-23 00:00:00,Energy
204,1897.6712703269152,2008-09-24 00:00:00,Energy
205,1889.1823201054658,2008-09-25 00:00:00,Energy
206,1909.101370728692,2008-09-26 00:00:00,Energy
207,1866.1287479324178,2008-09-29 00:00:00,Energy
208,1774.0146061678622,2008-09-30 00:00:00,Energy
209,1832.1505131235417,2008-10-01 00:00:00,Energy
210,1817.2618365331166,2008-10-02 00:00:00,Energy
211,1753.039146857524,2008-10-03 00:00:00,Energy
212,1719.779568121299,2008-10-06 00:00:00,Energy
213,1685.2633532381556,2008-10-07 00:00:00,Energy
214,1666.4073034094902,2008-10-08 00:00:00,Energy
215,1686.2447925433066,2008-10-09 00:00:00,Energy
216,1471.5159873831976,2008-10-10 00:00:00,Energy
217,1529.7018731803762,2008-10-13 00:00:00,Energy
218,1661.4046511336633,2008-10-14 00:00:00,Energy
