,Open,Date,Sector
0,109.7764628730436,2007-12-03 00:00:00,Technology
1,108.7380403552386,2007-12-04 00:00:00,Technology
2,110.50405791423928,2007-12-05 00:00:00,Technology
3,111.58842726276094,2007-12-06 00:00:00,Technology
4,113.11658875960505,2007-12-07 00:00:00,Technology
5,112.73773712964434,2007-12-10 00:00:00,Technology
6,112.88101261545562,2007-12-11 00:00:00,Technology
7,113.48346627816427,2007-12-12 00:00:00,Technology
8,112.64061488035006,2007-12-13 00:00:00,Technology
9,112.71835271275506,2007-12-14 00:00:00,Technology
10,111.2241020916999,2007-12-17 00:00:00,Technology
11,110.4323609876646,2007-12-18 00:00:00,Technology
12,111.36504641695534,2007-12-19 00:00:00,Technology
13,112.90214631619281,2007-12-20 00:00:00,Technology
14,114.69724630490387,2007-12-21 00:00:00,Technology
15,115.67934871591164,2007-12-24 00:00:00,Technology
16,115.68062108890416,2007-12-26 00:00:00,Technology
17,115.05491343295365,2007-12-27 00:00:00,Technology
18,114.85926071731879,2007-12-28 00:00:00,Technology
19,113.43828666236337,2007-12-31 00:00:00,Technology
20,112.85711277585159,2008-01-02 00:00:00,Technology
21,109.44954773722014,2008-01-03 00:00:00,Technology
22,108.8658005777897,2008-01-04 00:00:00,Technology
23,105.92731096904222,2008-01-07 00:00:00,Technology
24,106.11093008809473,2008-01-08 00:00:00,Technology
25,103.15088015688171,2008-01-09 00:00:00,Technology
26,103.99589260965743,2008-01-10 00:00:00,Technology
27,104.87871099690865,2008-01-11 00:00:00,Technology
28,109.14985214354974,2008-01-14 00:00:00,Technology
29,106.64926604289012,2008-01-15 00:00:00,Technology
30,104.66261832996399,2008-01-16 00:00:00,Technology
31,105.5598104394796,2008-01-17 00:00:00,Technology
32,107.51645376435802,2008-01-18 00:00:00,Technology
33,99.9755390513278,2008-01-22 00:00:00,Technology
34,100.72395284906993,2008-01-23 00:00:00,Technology
35,106.64379767076402,2008-01-24 00:00:00,Technology
36,110.77576385605927,2008-01-25 00:00:00,Technology
37,106.05754004300722,2008-01-28 00:00:00,Technology
38,106.56769136844811,2008-01-29 00:00:00,Technology
39,106.36549862014654,2008-01-30 00:00:00,Technology
40,104.87142565874996,2008-01-31 00:00:00,Technology
41,106.5155303903441,2008-02-01 00:00:00,Technology
42,107.32416471930622,2008-02-04 00:00:00,Technology
43,104.8010621741828,2008-02-05 00:00:00,Technology
44,103.29062546369775,2008-02-06 00:00:00,Technology
45,100.12267127594428,2008-02-07 00:00:00,Technology
46,100.67428538744257,2008-02-08 00:00:00,Technology
47,101.65599951729837,2008-02-11 00:00:00,Technology
48,102.90338874025376,2008-02-12 00:00:00,Technology
49,104.22095834007604,2008-02-13 00:00:00,Technology
50,105.20131628468485,2008-02-14 00:00:00,Technology
51,102.67266567272266,2008-02-15 00:00:00,Technology
52,104.2763915127268,2008-02-19 00:00:00,Technology
53,102.29986175779405,2008-02-20 00:00:00,Technology
54,105.03795135728453,2008-02-21 00:00:00,Technology
55,103.9115115714659,2008-02-22 00:00:00,Technology
56,103.69553344744904,2008-02-25 00:00:00,Technology
57,105.25196071378994,2008-02-26 00:00:00,Technology
58,108.3332761165106,2008-02-27 00:00:00,Technology
59,109.86947853375112,2008-02-28 00:00:00,Technology
60,108.36005648678106,2008-02-29 00:00:00,Technology
61,107.95131789702302,2008-03-03 00:00:00,Technology
62,107.316675333853,2008-03-04 00:00:00,Technology
63,109.97986658068729,2008-03-05 00:00:00,Technology
64,109.2773589546911,2008-03-06 00:00:00,Technology
65,106.46225525629788,2008-03-07 00:00:00,Technology
66,107.76721231239418,2008-03-10 00:00:00,Technology
67,110.15178427861736,2008-03-11 00:00:00,Technology
68,111.75891548851286,2008-03-12 00:00:00,Technology
69,110.39770708105326,2008-03-13 00:00:00,Technology
70,110.9172300791389,2008-03-14 00:00:00,Technology
71,106.91660167432036,2008-03-17 00:00:00,Technology
72,110.94617333044688,2008-03-18 00:00:00,Technology
73,113.07808579120736,2008-03-19 00:00:00,Technology
74,111.23480682233574,2008-03-20 00:00:00,Technology
75,112.8156600600294,2008-03-24 00:00:00,Technology
76,113.72781586317052,2008-03-25 00:00:00,Technology
77,112.26420994969493,2008-03-26 00:00:00,Technology
78,110.40453708665916,2008-03-27 00:00:00,Technology
79,109.86729968326723,2008-03-28 00:00:00,Technology
80,108.40974676145655,2008-03-31 00:00:00,Technology
81,110.07979181394688,2008-04-01 00:00:00,Technology
82,112.01519041226044,2008-04-02 00:00:00,Technology
83,109.37158962496667,2008-04-03 00:00:00,Technology
84,110.71025471495366,2008-04-04 00:00:00,Technology
85,111.3637832946232,2008-04-07 00:00:00,Technology
86,109.97550752123368,2008-04-08 00:00:00,Technology
87,110.38654705057505,2008-04-09 00:00:00,Technology
88,110.5883590597158,2008-04-10 00:00:00,Technology
89,110.77979148837196,2008-04-11 00:00:00,Technology
90,109.36095715837719,2008-04-14 00:00:00,Technology
91,109.92012064212338,2008-04-15 00:00:00,Technology
92,110.93698595702975,2008-04-16 00:00:00,Technology
93,114.33976334991762,2008-04-17 00:00:00,Technology
94,116.33319200182851,2008-04-18 00:00:00,Technology
95,116.15190296874047,2008-04-21 00:00:00,Technology
96,116.91473307640342,2008-04-22 00:00:00,Technology
97,117.1184286467188,2008-04-23 00:00:00,Technology
98,117.94810932126387,2008-04-24 00:00:00,Technology
99,117.86271507237993,2008-04-25 00:00:00,Technology
100,116.17326526795188,2008-04-28 00:00:00,Technology
101,114.80506909439382,2008-04-29 00:00:00,Technology
102,115.87211188207219,2008-04-30 00:00:00,Technology
103,114.25367752927657,2008-05-01 00:00:00,Technology
104,117.40415882066986,2008-05-02 00:00:00,Technology
105,116.66573906721766,2008-05-05 00:00:00,Technology
106,115.1923056701403,2008-05-06 00:00:00,Technology
