,Open,Date
0,5.169095464153743,2001-09-11 00:00:00
1,4.816207906537421,2001-09-12 00:00:00
2,4.920035813453785,2001-09-13 00:00:00
3,4.84246680388412,2001-09-14 00:00:00
4,4.506537960474635,2001-09-17 00:00:00
5,4.351223705215024,2001-09-18 00:00:00
6,4.556409846127789,2001-09-19 00:00:00
7,4.563370713860404,2001-09-20 00:00:00
8,4.429012626839888,2001-09-21 00:00:00
9,4.249939304954419,2001-09-24 00:00:00
10,4.350925697403781,2001-09-25 00:00:00
11,4.252992067203542,2001-09-26 00:00:00
12,4.324908009153077,2001-09-27 00:00:00
13,4.448944520316572,2001-09-28 00:00:00
14,4.6006655216362295,2001-10-01 00:00:00
15,4.615874927725799,2001-10-02 00:00:00
16,4.635652284487225,2001-10-03 00:00:00
17,4.5969467563787685,2001-10-04 00:00:00
18,4.624249152234572,2001-10-05 00:00:00
19,4.494108226607182,2001-10-08 00:00:00
20,4.595349006673346,2001-10-09 00:00:00
21,4.737663020731027,2001-10-10 00:00:00
22,4.95964788460536,2001-10-11 00:00:00
23,5.022196480521366,2001-10-12 00:00:00
24,5.013388812376682,2001-10-15 00:00:00
25,5.025531899230768,2001-10-16 00:00:00
26,5.090916111397212,2001-10-17 00:00:00
27,5.024080399465094,2001-10-18 00:00:00
28,4.952298706553679,2001-10-19 00:00:00
29,5.009859297052644,2001-10-22 00:00:00
30,4.983132812359726,2001-10-23 00:00:00
31,5.021823600424643,2001-10-24 00:00:00
32,4.956771702038954,2001-10-25 00:00:00
33,4.85215353872538,2001-10-26 00:00:00
34,4.905242742139749,2001-10-29 00:00:00
35,4.792022022436532,2001-10-30 00:00:00
36,4.766036499845747,2001-10-31 00:00:00
37,4.844161424095519,2001-11-01 00:00:00
38,4.8968859717337185,2001-11-02 00:00:00
39,4.905931795530638,2001-11-05 00:00:00
40,4.89029386937629,2001-11-06 00:00:00
41,4.991501251662053,2001-11-07 00:00:00
42,4.877653478334105,2001-11-08 00:00:00
43,4.938614018144806,2001-11-09 00:00:00
44,4.896368806438974,2001-11-12 00:00:00
45,4.894818347356951,2001-11-13 00:00:00
46,4.9292453168771715,2001-11-14 00:00:00
47,4.938915904455641,2001-11-15 00:00:00
48,5.020865586205086,2001-11-16 00:00:00
49,5.094050644805271,2001-11-19 00:00:00
50,5.289082832298307,2001-11-20 00:00:00
51,5.141561697717375,2001-11-21 00:00:00
52,5.133555600939367,2001-11-22 00:00:00
53,5.106450402557381,2001-11-23 00:00:00
54,5.178747248771615,2001-11-26 00:00:00
55,5.2952252702837255,2001-11-27 00:00:00
56,5.183923848194086,2001-11-28 00:00:00
57,5.151714186854016,2001-11-29 00:00:00
58,5.133760264570309,2001-11-30 00:00:00
59,5.09154335816884,2001-12-03 00:00:00
60,5.119159041691223,2001-12-04 00:00:00
