startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
5.34096146777612,2001-09-11 00:00:00,5.34096146777612,2001-09-11 00:00:00,0.0,0.0,46.125915034485445,2001-09-14 00:00:00,40.72048057307171,2001-09-21 00:00:00,-5.4054344614137335,-11.718866622748687,7.0,50.07378413561023,2002-03-08 00:00:00,168.0,9.353303562538521,22.96953137808453
