startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
7.336287505170135,2001-09-11 00:00:00,4.634542485564066,2001-09-24 00:00:00,2.7017450196060686,36.82714203474245,8.584182385650072,2001-12-07 00:00:00,5.877010015096551,2002-01-31 00:00:00,-2.707172370553521,-31.536752703193056,55.0,7.964497082675589,2002-03-11 00:00:00,39.0,2.087487067579038,35.519542458100496
