startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
6380.533467729842,2001-09-11 00:00:00,5946.379414471423,2001-09-24 00:00:00,434.1540532584195,6.8043535145485095,6430.443983715514,2001-09-14 00:00:00,5946.379414471423,2001-09-24 00:00:00,-484.0645692440912,-7.5277005828825905,10.0,7574.362018733826,2002-03-06 00:00:00,163.0,1627.9826042624027,27.37771155840575
