startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
5.169095464153743,2001-09-11 00:00:00,4.249939304954419,2001-09-24 00:00:00,0.919156159199324,17.781760185576363,5.169095464153743,2001-09-11 00:00:00,4.249939304954419,2001-09-24 00:00:00,-0.919156159199324,-17.781760185576363,13.0,5.737245505535167,2002-03-04 00:00:00,161.0,1.4873062005807478,34.995939797231976
