,Open,Date
0,1448.2147929067216,2001-09-17 00:00:00
1,1499.001869924264,2001-09-18 00:00:00
2,1487.328191437249,2001-09-19 00:00:00
3,1450.0061688308688,2001-09-20 00:00:00
4,1370.8073140428583,2001-09-21 00:00:00
5,1441.422332585423,2001-09-24 00:00:00
6,1497.0440268925083,2001-09-25 00:00:00
7,1550.5400382927537,2001-09-26 00:00:00
8,1562.6299586243035,2001-09-27 00:00:00
9,1584.4219165945285,2001-09-28 00:00:00
10,1610.7974207198286,2001-10-01 00:00:00
11,1606.3027865662973,2001-10-02 00:00:00
12,1633.963112745181,2001-10-03 00:00:00
13,1687.333349448437,2001-10-04 00:00:00
14,1669.395883010267,2001-10-05 00:00:00
15,1644.3568454941837,2001-10-08 00:00:00
16,1619.2334779717783,2001-10-09 00:00:00
17,1632.8835735101113,2001-10-10 00:00:00
18,1710.2247565602318,2001-10-11 00:00:00
19,1732.0802702166645,2001-10-12 00:00:00
20,1727.8414383959057,2001-10-15 00:00:00
21,1756.3974340931445,2001-10-16 00:00:00
22,1787.88733056966,2001-10-17 00:00:00
23,1758.527871792567,2001-10-18 00:00:00
24,1729.8997283947936,2001-10-19 00:00:00
25,1708.576914615063,2001-10-22 00:00:00
26,1766.9138878475699,2001-10-23 00:00:00
27,1751.4131693095464,2001-10-24 00:00:00
28,1732.4718724222314,2001-10-25 00:00:00
29,1760.9126056008906,2001-10-26 00:00:00
30,1763.8520834303345,2001-10-29 00:00:00
31,1700.1730044743651,2001-10-30 00:00:00
32,1709.6805530212393,2001-10-31 00:00:00
33,1667.489728312725,2001-11-01 00:00:00
34,1697.5252261048029,2001-11-02 00:00:00
35,1737.8566521402142,2001-11-05 00:00:00
36,1741.8763666583193,2001-11-06 00:00:00
37,1741.7914874938615,2001-11-07 00:00:00
38,1745.178083493524,2001-11-08 00:00:00
39,1735.7318106530815,2001-11-09 00:00:00
40,1713.8194823470917,2001-11-12 00:00:00
41,1743.5439474120979,2001-11-13 00:00:00
42,1777.4828400280721,2001-11-14 00:00:00
43,1779.8539965316638,2001-11-15 00:00:00
44,1783.3287157792606,2001-11-16 00:00:00
45,1768.552690370053,2001-11-19 00:00:00
46,1765.7069183454528,2001-11-20 00:00:00
47,1762.247815456251,2001-11-21 00:00:00
48,1745.6273748132749,2001-11-23 00:00:00
49,1778.664381760745,2001-11-26 00:00:00
50,1772.0303931926892,2001-11-27 00:00:00
51,1785.9110508327753,2001-11-28 00:00:00
52,1769.5786477211911,2001-11-29 00:00:00
53,1782.4740568777108,2001-11-30 00:00:00
54,1757.0922546367071,2001-12-03 00:00:00
55,1746.8012753055893,2001-12-04 00:00:00
56,1760.1080253204464,2001-12-05 00:00:00
57,1780.6524224938787,2001-12-06 00:00:00
58,1775.0343401811708,2001-12-07 00:00:00
59,1763.5181315116085,2001-12-10 00:00:00
60,1726.2809431628916,2001-12-11 00:00:00
61,1732.661270183142,2001-12-12 00:00:00
62,1724.6539393616672,2001-12-13 00:00:00
63,1710.964778665943,2001-12-14 00:00:00
64,1732.2366304515756,2001-12-17 00:00:00
65,1751.2894426565092,2001-12-18 00:00:00
66,1760.2147261738007,2001-12-19 00:00:00
67,1780.5657067176314,2001-12-20 00:00:00
68,1768.298513484103,2001-12-21 00:00:00
69,1761.9394069950579,2001-12-24 00:00:00
70,1754.4274558015068,2001-12-26 00:00:00
71,1755.1610386073771,2001-12-27 00:00:00
72,1768.539855091969,2001-12-28 00:00:00
73,1765.8947769986376,2001-12-31 00:00:00
74,1751.0800988046567,2002-01-02 00:00:00
75,1741.2234374974093,2002-01-03 00:00:00
76,1749.5375750905316,2002-01-04 00:00:00
77,1741.663562078259,2002-01-07 00:00:00
78,1727.642556106352,2002-01-08 00:00:00
79,1708.9338192131513,2002-01-09 00:00:00
80,1716.721341425345,2002-01-10 00:00:00
81,1729.6545833110824,2002-01-11 00:00:00
82,1707.9458694689106,2002-01-14 00:00:00
83,1700.0041486786606,2002-01-15 00:00:00
84,1719.0736520434195,2002-01-16 00:00:00
85,1727.8308316546677,2002-01-17 00:00:00
86,1724.7459077622887,2002-01-18 00:00:00
87,1739.573630123256,2002-01-22 00:00:00
88,1713.4702015379996,2002-01-23 00:00:00
89,1693.6979761981854,2002-01-24 00:00:00
90,1685.7833135147296,2002-01-25 00:00:00
91,1696.735052439331,2002-01-28 00:00:00
92,1681.0198606658923,2002-01-29 00:00:00
93,1585.5043696125522,2002-01-30 00:00:00
94,1596.0870353339003,2002-01-31 00:00:00
95,1619.870652734497,2002-02-01 00:00:00
96,1581.393644835712,2002-02-04 00:00:00
97,1544.1610043784679,2002-02-05 00:00:00
98,1540.2756448426953,2002-02-06 00:00:00
