sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Technology,1885.8573557734765,2022-03-30 00:00:00,511.52950310559,2022-04-15 00:00:00,1374.3278526678864,-72.87549339086739,16.0,511.52950310559,2022-04-15 00:00:00,0.0,0.0,0.0
Industrials,421.64756285231056,2022-03-31 00:00:00,40.349378881987576,2022-04-15 00:00:00,381.29818397032295,-90.430543791351,15.0,40.349378881987576,2022-04-15 00:00:00,0.0,0.0,0.0
Energy,3389.6032730691595,2022-03-09 00:00:00,2796.83917778012,2022-03-10 00:00:00,592.7640952890397,-17.48771309016096,1.0,3544.634435327781,2022-04-13 00:00:00,34.0,747.7952575476611,26.737156125694504
Consumer Defensive,14002.237139900964,2022-03-01 00:00:00,12568.153509453525,2022-03-08 00:00:00,1434.0836304474396,-10.241817904660788,7.0,14263.621972244193,2022-04-07 00:00:00,30.0,1695.4684627906681,13.490195369712577
Healthcare,14067.148898236162,2022-03-02 00:00:00,12974.224025974025,2022-03-07 00:00:00,1092.9248722621378,-7.769341749124275,5.0,16495.71973934421,2022-04-11 00:00:00,35.0,3521.4957133701864,27.14224531902835
Financial Services,1645.241077278495,2022-03-23 00:00:00,5.799689440993788,2022-04-15 00:00:00,1639.4413878375012,-99.64748695366958,23.0,5.799689440993788,2022-04-15 00:00:00,0.0,0.0,0.0
Communication Services,165.11672046631386,2022-03-03 00:00:00,66.25901468116112,2022-03-21 00:00:00,98.85770578515275,-59.87140824137257,18.0,170.9301688473758,2022-04-06 00:00:00,16.0,104.67115416621468,157.97269951853806
Basic Materials,8224.505928853754,2022-04-04 00:00:00,135.09316770186334,2022-04-15 00:00:00,8089.412761151891,-98.35743120777722,11.0,135.09316770186334,2022-04-15 00:00:00,0.0,0.0,0.0
Consumer Cyclical,505.8656385349429,2022-02-24 00:00:00,442.2135877857824,2022-03-16 00:00:00,63.65205074916048,-12.582797861800943,20.0,515.656378070108,2022-03-25 00:00:00,9.0,73.44279028432555,16.607990417495447
