,Open,Date,Sector
0,493.40273035246986,2022-02-24 00:00:00,Technology
1,516.7104965315712,2022-02-25 00:00:00,Technology
2,518.0203398383067,2022-02-28 00:00:00,Technology
3,526.8473830800152,2022-03-01 00:00:00,Technology
4,524.0444273342508,2022-03-02 00:00:00,Technology
5,533.1456888289223,2022-03-03 00:00:00,Technology
6,518.7681902920511,2022-03-04 00:00:00,Technology
7,485.2990266732738,2022-03-07 00:00:00,Technology
8,470.8660582345348,2022-03-08 00:00:00,Technology
9,485.5416542529062,2022-03-09 00:00:00,Technology
10,502.4607591985793,2022-03-10 00:00:00,Technology
11,506.4974520012419,2022-03-11 00:00:00,Technology
12,493.927956041672,2022-03-14 00:00:00,Technology
13,491.21919310210194,2022-03-15 00:00:00,Technology
14,507.13754105955763,2022-03-16 00:00:00,Technology
15,535.8815304382953,2022-03-17 00:00:00,Technology
16,540.0898691258974,2022-03-18 00:00:00,Technology
17,548.3142386064966,2022-03-22 00:00:00,Technology
18,566.1509107786737,2022-03-23 00:00:00,Technology
19,565.3333619727673,2022-03-24 00:00:00,Technology
20,596.1537934990869,2022-03-25 00:00:00,Technology
21,581.5498372453926,2022-03-28 00:00:00,Technology
22,589.6264228320119,2022-03-29 00:00:00,Technology
23,588.586956521739,2022-03-30 00:00:00,Technology
24,580.0077639751553,2022-03-31 00:00:00,Technology
25,585.9083850931677,2022-04-01 00:00:00,Technology
26,570.1086956521739,2022-04-04 00:00:00,Technology
27,572.8260869565216,2022-04-05 00:00:00,Technology
28,555.7453416149068,2022-04-06 00:00:00,Technology
29,531.0559006211179,2022-04-07 00:00:00,Technology
30,528.2608695652173,2022-04-08 00:00:00,Technology
31,517.9347826086956,2022-04-11 00:00:00,Technology
32,510.7531055900621,2022-04-12 00:00:00,Technology
33,506.52173913043475,2022-04-13 00:00:00,Technology
34,525.1940993788819,2022-04-14 00:00:00,Technology
35,511.52950310559,2022-04-15 00:00:00,Technology
36,36.45244449035393,2022-02-24 00:00:00,Industrials
37,38.66872724046288,2022-02-25 00:00:00,Industrials
38,38.428503977029656,2022-02-28 00:00:00,Industrials
39,38.428502973879766,2022-03-01 00:00:00,Industrials
40,37.21187235597532,2022-03-02 00:00:00,Industrials
41,38.09528341301636,2022-03-03 00:00:00,Industrials
42,37.909303051766585,2022-03-04 00:00:00,Industrials
43,36.34395525074646,2022-03-07 00:00:00,Industrials
44,36.13472739018454,2022-03-08 00:00:00,Industrials
45,35.66202261157805,2022-03-09 00:00:00,Industrials
46,36.14247660730297,2022-03-10 00:00:00,Industrials
47,36.963897115239696,2022-03-11 00:00:00,Industrials
48,36.42144723494203,2022-03-14 00:00:00,Industrials
49,36.16572350263517,2022-03-15 00:00:00,Industrials
50,37.366854140496535,2022-03-16 00:00:00,Industrials
51,41.07099553333071,2022-03-17 00:00:00,Industrials
52,41.45845677034791,2022-03-18 00:00:00,Industrials
53,41.187232901796165,2022-03-22 00:00:00,Industrials
54,42.58209873374542,2022-03-23 00:00:00,Industrials
55,41.45845554140072,2022-03-24 00:00:00,Industrials
56,42.992808252400685,2022-03-25 00:00:00,Industrials
57,42.17913693429538,2022-03-28 00:00:00,Industrials
58,42.2333802669887,2022-03-29 00:00:00,Industrials
59,43.47826086956521,2022-03-30 00:00:00,Industrials
60,42.973602484472046,2022-03-31 00:00:00,Industrials
61,41.84782608695652,2022-04-01 00:00:00,Industrials
