sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Technology,74.120649683697,2022-04-06 00:00:00,71.19209630986651,2022-04-12 00:00:00,2.928553373830482,-3.9510627420669033,6.0,71.47278135529803,2022-04-13 00:00:00,1.0,0.28068504543151107,0.3942643354815933
Energy,31.405391258832765,2022-03-03 00:00:00,28.938759487045274,2022-03-08 00:00:00,2.4666317717874904,-7.854166666666668,5.0,34.87241495906667,2022-03-31 00:00:00,23.0,5.9336554720213925,20.5041804735191
Consumer Defensive,28.788275320596703,2022-02-24 00:00:00,25.1838530336054,2022-03-08 00:00:00,3.604422286991305,-12.520452325994341,12.0,28.63124836430254,2022-04-11 00:00:00,34.0,3.447395330697141,13.688911407229575
Financial Services,155.20609796000412,2022-02-28 00:00:00,138.93614157242664,2022-03-08 00:00:00,16.26995638757748,-10.48280744212136,8.0,170.63988308980186,2022-04-05 00:00:00,28.0,31.70374151737522,22.818930451475246
Communication Services,8.950536508767339,2022-03-02 00:00:00,8.374771002355404,2022-03-07 00:00:00,0.5757655064119351,-6.432748538011708,5.0,10.141324260664748,2022-04-07 00:00:00,31.0,1.7665532583093437,21.093750000000007
