sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Energy,0.4263918957729392,2020-01-20 00:00:00,0.2475471670823117,2020-03-19 00:00:00,0.17884472869062748,-41.943744818702015,59.0,0.5338822365635264,2021-10-12 00:00:00,572.0,0.2863350694812147,115.66889367229382
Financial Services,35.86021340228934,2021-01-20 00:00:00,25.36678719529772,2021-09-21 00:00:00,10.493426206991618,-29.262029451062084,244.0,29.28879610155298,2021-10-22 00:00:00,31.0,3.9220089062552574,15.461196863678053
Communication Services,104.39440530108833,2021-02-18 00:00:00,60.61077583013676,2021-08-20 00:00:00,43.78362947095157,-41.940589962338834,183.0,74.02309221057844,2021-09-08 00:00:00,19.0,13.41231638044168,22.12860039612434
