sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Technology,2701.6604937112083,2021-07-26 00:00:00,629.4135944917041,2021-09-06 00:00:00,2072.2468992195045,-76.70271316633523,42.0,2998.650986938195,2021-11-22 00:00:00,77.0,2369.237392446491,376.4197998233288
Industrials,434.3675889760491,2021-09-03 00:00:00,59.43169564461284,2021-09-06 00:00:00,374.93589333143626,-86.31764957769677,3.0,466.5107374002772,2021-11-09 00:00:00,64.0,407.0790417556644,684.9527635723176
Energy,3289.005729092787,2020-01-21 00:00:00,26.808421213131705,2021-01-01 00:00:00,3262.1973078796555,-99.18490804147896,346.0,3067.3722513324574,2021-10-18 00:00:00,290.0,3040.5638301193258,11341.82354845257
Consumer Defensive,14343.266367505908,2021-06-18 00:00:00,181.46186634905695,2021-08-30 00:00:00,14161.804501156852,-98.73486372141738,73.0,14316.993682470553,2021-11-16 00:00:00,78.0,14135.531816121496,7789.808459773377
Healthcare,13942.24716044543,2021-08-23 00:00:00,45.45241337130327,2021-08-30 00:00:00,13896.794747074126,-99.67399506802424,7.0,14942.668323821372,2021-11-05 00:00:00,67.0,14897.215910450068,32775.412360954055
Financial Services,1463.9581788309065,2020-02-12 00:00:00,3.5196973430085667,2020-04-10 00:00:00,1460.438481487898,-99.75957664679879,58.0,1619.9559081763598,2021-10-27 00:00:00,565.0,1616.4362108333512,45925.432027392846
Communication Services,215.90123999537792,2020-12-21 00:00:00,6.9299752416234455,2021-01-01 00:00:00,208.97126475375447,-96.79021054174038,11.0,261.17919928494416,2021-02-18 00:00:00,48.0,254.2492240433207,3668.8330791750304
Basic Materials,9120.296067444278,2021-05-10 00:00:00,158.8482219661415,2021-08-30 00:00:00,8961.447845478137,-98.25829972194472,112.0,7630.986018487453,2021-08-31 00:00:00,1.0,7472.137796521311,4703.948022857944
Consumer Cyclical,1007.9069239455416,2021-03-02 00:00:00,628.1949029264088,2021-12-01 00:00:00,379.71202101913286,-37.673322010004284,274.0,628.1949029264088,2021-12-01 00:00:00,0.0,0.0,0.0
