startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
650.6469799003006,2015-06-01 00:00:00,558.3384756082105,2015-08-24 00:00:00,92.3085042920901,14.187187083575589,655.214074418057,2015-07-20 00:00:00,558.3384756082105,2015-08-24 00:00:00,-96.87559880984645,-14.785335448706391,35.0,651.6488220614441,2015-12-30 00:00:00,128.0,93.31034645323359,16.712146937677645
