startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
24770.306239502934,2015-06-01 00:00:00,87.02151252146,2016-01-01 00:00:00,24683.284726981474,99.64868616608913,24770.306239502934,2015-06-01 00:00:00,87.02151252146,2016-01-01 00:00:00,-24683.284726981474,-99.64868616608913,214.0,21246.081488999305,2016-02-26 00:00:00,56.0,21159.059976477845,24314.746277548213
