startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
55.08253856558085,2015-06-01 00:00:00,40.31980189773644,2016-02-12 00:00:00,14.762736667844408,26.80111892495297,56.04748971895103,2015-06-25 00:00:00,40.31980189773644,2016-02-12 00:00:00,-15.727687821214587,-28.061359929018682,232.0,43.14231233815819,2016-02-23 00:00:00,11.0,2.822510440421752,7.000308304045036
