,Open,Date,Sector
0,71.80751228897793,2001-09-11 00:00:00,Technology
1,67.09869495601691,2001-09-12 00:00:00,Technology
2,67.13478972374313,2001-09-13 00:00:00,Technology
3,61.802001473659004,2001-09-14 00:00:00,Technology
4,142.3496627768177,2001-09-17 00:00:00,Technology
5,142.7240695571209,2001-09-18 00:00:00,Technology
6,143.45835077185995,2001-09-19 00:00:00,Technology
7,141.29949045752693,2001-09-20 00:00:00,Technology
8,134.35646046274556,2001-09-21 00:00:00,Technology
9,78.56821203036408,2001-09-24 00:00:00,Technology
10,140.19357856015776,2001-09-25 00:00:00,Technology
11,137.7471512370764,2001-09-26 00:00:00,Technology
12,133.2121808766332,2001-09-27 00:00:00,Technology
13,76.65894356318077,2001-09-28 00:00:00,Technology
14,129.76645185268038,2001-10-01 00:00:00,Technology
15,129.49555620335929,2001-10-02 00:00:00,Technology
16,131.2574198096786,2001-10-03 00:00:00,Technology
17,137.5659225459352,2001-10-04 00:00:00,Technology
18,139.23092764182806,2001-10-05 00:00:00,Technology
19,85.46563567185773,2001-10-08 00:00:00,Technology
20,142.21531521457217,2001-10-09 00:00:00,Technology
21,137.4244693118871,2001-10-10 00:00:00,Technology
22,142.78319853721155,2001-10-11 00:00:00,Technology
23,151.69321140962688,2001-10-12 00:00:00,Technology
24,150.60740812745772,2001-10-15 00:00:00,Technology
25,150.73989338121908,2001-10-16 00:00:00,Technology
26,158.3961381781736,2001-10-17 00:00:00,Technology
27,153.52368256978832,2001-10-18 00:00:00,Technology
28,152.4240507104596,2001-10-19 00:00:00,Technology
29,154.283965903024,2001-10-22 00:00:00,Technology
30,159.70436160148213,2001-10-23 00:00:00,Technology
31,159.8014248101114,2001-10-24 00:00:00,Technology
32,162.11438202759305,2001-10-25 00:00:00,Technology
33,166.30852487662355,2001-10-26 00:00:00,Technology
34,164.2258555976547,2001-10-29 00:00:00,Technology
35,157.23497350038153,2001-10-30 00:00:00,Technology
36,157.03433180213176,2001-10-31 00:00:00,Technology
37,156.81987299778578,2001-11-01 00:00:00,Technology
38,160.5100136356407,2001-11-02 00:00:00,Technology
