sector,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
Energy,314.7742021004638,2001-10-16 00:00:00,270.17694221440183,2001-11-16 00:00:00,44.59725988606198,-14.168016180636128,31.0,343.2887087387577,2002-03-08 00:00:00,112.0,73.11176652435586,27.060698046666477
Consumer Defensive,1775.9911737564346,2001-09-19 00:00:00,1595.7070820247004,2001-09-26 00:00:00,180.28409173173418,-10.151181739851314,7.0,2043.1224042076208,2002-03-04 00:00:00,159.0,447.41532218292036,28.038687502421872
Healthcare,3239.304980675341,2001-11-06 00:00:00,2940.650456953977,2001-12-24 00:00:00,298.65452372136406,-9.219709953309168,48.0,3529.890053845133,2002-03-01 00:00:00,67.0,589.239596891156,20.037729934808706
Financial Services,648.2219585301224,2001-09-11 00:00:00,538.4206099824289,2001-09-21 00:00:00,109.80134854769346,-16.938850512974575,10.0,809.5110179653532,2002-01-04 00:00:00,105.0,271.09040798292426,50.34918852600594
Basic Materials,671.0539698721284,2001-09-11 00:00:00,535.8071133096873,2001-09-21 00:00:00,135.24685656244105,-20.154393332657403,10.0,911.371492197313,2002-03-06 00:00:00,166.0,375.5643788876257,70.09320510281391
