Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,year,USD_value,OpenUSD,HighUSD,LowUSD,CloseUSD
1988-07-01,415.8604431152344,415.8604431152344,415.8604431152344,415.8604431152344,0,0.0,0.0,1988,0.56217,739.7414360695775,739.7414360695775,739.7414360695775,739.7414360695775
1988-07-04,418.97015380859375,418.97015380859375,418.97015380859375,418.97015380859375,0,0.0,0.0,1988,0.56217,745.273055852489,745.273055852489,745.273055852489,745.273055852489
1988-07-05,417.1970825195313,417.1970825195313,417.1970825195313,417.1970825195313,0,0.0,0.0,1988,0.56217,742.1190787831641,742.1190787831641,742.1190787831641,742.1190787831641
1988-07-06,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0,1988,0.56217,759.5877689216563,759.5877689216563,759.5877689216563,759.5877689216563
1988-07-07,424.3441162109376,424.3441162109376,424.3441162109376,424.3441162109375,0,0.0,0.0,1988,0.56217,754.8323749238444,754.8323749238444,754.8323749238444,754.8323749238443
1988-07-08,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0,1988,0.56217,757.9865148491282,757.9865148491282,757.9865148491282,757.9865148491282
1988-07-11,420.77056884765625,420.77056884765625,420.77056884765625,420.77056884765625,0,0.0,0.0,1988,0.56217,748.4756725681846,748.4756725681846,748.4756725681846,748.4756725681846
1988-07-12,419.43408203125,419.43408203125,419.43408203125,419.43408203125,0,0.0,0.0,1988,0.56217,746.0983012811962,746.0983012811962,746.0983012811962,746.0983012811962
1988-07-13,419.870361328125,419.870361328125,419.870361328125,419.870361328125,0,0.0,0.0,1988,0.56217,746.8743642103368,746.8743642103368,746.8743642103368,746.8743642103368
1988-07-14,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0,1988,0.56217,738.9654817110761,738.9654817110761,738.9654817110761,738.9654817110761
1988-07-15,418.97015380859375,418.97015380859375,418.97015380859375,418.97015380859375,0,0.0,0.0,1988,0.56217,745.273055852489,745.273055852489,745.273055852489,745.273055852489
1988-07-18,417.1970825195313,417.1970825195313,417.1970825195313,417.1970825195313,0,0.0,0.0,1988,0.56217,742.1190787831641,742.1190787831641,742.1190787831641,742.1190787831641
1988-07-19,416.29690551757807,416.29690551757807,416.29690551757807,416.2969055175781,0,0.0,0.0,1988,0.56217,740.5178247106358,740.5178247106358,740.5178247106358,740.5178247106359
1988-07-20,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0,1988,0.56217,753.2309579953574,753.2309579953574,753.2309579953574,753.2309579953574
1988-07-21,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0,1988,0.56217,757.9865148491282,757.9865148491282,757.9865148491282,757.9865148491282
1988-07-22,418.97015380859375,418.97015380859375,418.97015380859375,418.97015380859375,0,0.0,0.0,1988,0.56217,745.273055852489,745.273055852489,745.273055852489,745.273055852489
1988-07-25,421.67068481445307,421.67068481445307,421.67068481445307,421.6706848144531,0,0.0,0.0,1988,0.56217,750.0768180700733,750.0768180700733,750.0768180700733,750.0768180700734
1988-07-26,421.67068481445307,421.67068481445307,421.67068481445307,421.6706848144531,0,0.0,0.0,1988,0.56217,750.0768180700733,750.0768180700733,750.0768180700733,750.0768180700734
1988-07-27,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0,1988,0.56217,753.2309579953574,753.2309579953574,753.2309579953574,753.2309579953574
1988-07-28,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0,1988,0.56217,753.2309579953574,753.2309579953574,753.2309579953574,753.2309579953574
1988-07-29,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0,1988,0.56217,757.9865148491282,757.9865148491282,757.9865148491282,757.9865148491282
1988-08-01,435.0372924804688,435.0372924804688,435.0372924804688,435.0372924804688,0,0.0,0.0,1988,0.56217,773.8536252031749,773.8536252031749,773.8536252031749,773.8536252031749
1988-08-02,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0,1988,0.56217,757.9865148491282,757.9865148491282,757.9865148491282,757.9865148491282
1988-08-03,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0,1988,0.56217,759.5877689216563,759.5877689216563,759.5877689216563,759.5877689216563
1988-08-04,427.0174560546875,427.0174560546875,427.0174560546875,427.0174560546875,0,0.0,0.0,1988,0.56217,759.5877689216563,759.5877689216563,759.5877689216563,759.5877689216563
1988-08-05,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0,1988,0.56217,757.9865148491282,757.9865148491282,757.9865148491282,757.9865148491282
1988-08-08,426.1172790527344,426.1172790527344,426.1172790527344,426.1172790527344,0,0.0,0.0,1988,0.56217,757.9865148491282,757.9865148491282,757.9865148491282,757.9865148491282
1988-08-09,423.44384765625,423.44384765625,423.44384765625,423.44384765625,0,0.0,0.0,1988,0.56217,753.2309579953574,753.2309579953574,753.2309579953574,753.2309579953574
1988-08-10,415.4242248535156,415.4242248535156,415.4242248535156,415.4242248535156,0,0.0,0.0,1988,0.56217,738.9654817110761,738.9654817110761,738.9654817110761,738.9654817110761
1988-08-11,410.0772705078125,410.0772705078125,410.0772705078125,410.0772705078125,0,0.0,0.0,1988,0.56217,729.4542051475755,729.4542051475755,729.4542051475755,729.4542051475755
1988-08-12,410.0772705078125,410.0772705078125,410.0772705078125,410.0772705078125,0,0.0,0.0,1988,0.56217,729.4542051475755,729.4542051475755,729.4542051475755,729.4542051475755
1988-08-15,405.6036987304688,405.6036987304688,405.6036987304688,405.6036987304688,0,0.0,0.0,1988,0.56217,721.4965201459859,721.4965201459859,721.4965201459859,721.4965201459859
1988-08-16,402.930419921875,402.930419921875,402.930419921875,402.930419921875,0,0.0,0.0,1988,0.56217,716.7412347188128,716.7412347188128,716.7412347188128,716.7412347188128
1988-08-17,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0,1988,0.56217,719.943905719828,719.943905719828,719.943905719828,719.943905719828
1988-08-18,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0,1988,0.56217,719.943905719828,719.943905719828,719.943905719828,719.943905719828
1988-08-19,405.6036987304688,405.6036987304688,405.6036987304688,405.6036987304688,0,0.0,0.0,1988,0.56217,721.4965201459859,721.4965201459859,721.4965201459859,721.4965201459859
1988-08-22,402.930419921875,402.930419921875,402.930419921875,402.930419921875,0,0.0,0.0,1988,0.56217,716.7412347188128,716.7412347188128,716.7412347188128,716.7412347188128
1988-08-23,396.6836853027344,396.6836853027344,396.6836853027344,396.6836853027344,0,0.0,0.0,1988,0.56217,705.6294097919391,705.6294097919391,705.6294097919391,705.6294097919391
1988-08-24,398.4841613769531,398.4841613769531,398.4841613769531,398.4841613769531,0,0.0,0.0,1988,0.56217,708.8321350782737,708.8321350782737,708.8321350782737,708.8321350782737
1988-08-25,393.1376037597657,393.1376037597657,393.1376037597657,393.1376037597656,0,0.0,0.0,1988,0.56217,699.3215642239282,699.3215642239282,699.3215642239282,699.3215642239281
1988-08-26,392.2373046875,392.2373046875,392.2373046875,392.2373046875,0,0.0,0.0,1988,0.56217,697.7200930101216,697.7200930101216,697.7200930101216,697.7200930101216
1988-08-29,392.2373046875,392.2373046875,392.2373046875,392.2373046875,0,0.0,0.0,1988,0.56217,697.7200930101216,697.7200930101216,697.7200930101216,697.7200930101216
1988-08-30,389.5639343261719,389.5639343261719,389.5639343261719,389.5639343261719,0,0.0,0.0,1988,0.56217,692.96464472699,692.96464472699,692.96464472699,692.96464472699
1988-08-31,391.3370666503906,391.3370666503906,391.3370666503906,391.3370666503906,0,0.0,0.0,1988,0.56217,696.1187303669542,696.1187303669542,696.1187303669542,696.1187303669542
1988-09-01,388.6637878417969,388.6637878417969,388.6637878417969,388.6637878417969,0,0.0,0.0,1988,0.56217,691.3634449397814,691.3634449397814,691.3634449397814,691.3634449397814
1988-09-02,393.1376037597657,393.1376037597657,393.1376037597657,393.1376037597656,0,0.0,0.0,1988,0.56217,699.3215642239282,699.3215642239282,699.3215642239282,699.3215642239281
1988-09-05,396.6836853027344,396.6836853027344,396.6836853027344,396.6836853027344,0,0.0,0.0,1988,0.56217,705.6294097919391,705.6294097919391,705.6294097919391,705.6294097919391
1988-09-06,396.6836853027344,396.6836853027344,396.6836853027344,396.6836853027344,0,0.0,0.0,1988,0.56217,705.6294097919391,705.6294097919391,705.6294097919391,705.6294097919391
1988-09-07,400.2572937011719,400.2572937011719,400.2572937011719,400.2572937011719,0,0.0,0.0,1988,0.56217,711.9862207182381,711.9862207182381,711.9862207182381,711.9862207182381
1988-09-08,401.1573791503906,401.1573791503906,401.1573791503906,401.1573791503906,0,0.0,0.0,1988,0.56217,713.5873119348074,713.5873119348074,713.5873119348074,713.5873119348074
1988-09-09,404.7308654785156,404.7308654785156,404.7308654785156,404.7308654785156,0,0.0,0.0,1988,0.56217,719.943905719828,719.943905719828,719.943905719828,719.943905719828
1988-09-12,405.6036987304688,405.6036987304688,405.6036987304688,405.6036987304688,0,0.0,0.0,1988,0.56217,721.4965201459859,721.4965201459859,721.4965201459859,721.4965201459859
1988-09-13,405.6036987304688,405.6036987304688,405.6036987304688,405.6036987304688,0,0.0,0.0,1988,0.56217,721.4965201459859,721.4965201459859,721.4965201459859,721.4965201459859
1988-09-14,410.0772705078125,410.0772705078125,410.0772705078125,410.0772705078125,0,0.0,0.0,1988,0.56217,729.4542051475755,729.4542051475755,729.4542051475755,729.4542051475755
1988-09-15,409.1772766113282,409.1772766113282,409.1772766113282,409.1772766113281,0,0.0,0.0,1988,0.56217,727.8532767869652,727.8532767869652,727.8532767869652,727.8532767869651
1988-09-16,408.2770690917968,408.2770690917968,408.2770690917968,408.2770690917969,0,0.0,0.0,1988,0.56217,726.2519684291173,726.2519684291173,726.2519684291173,726.2519684291174
1988-09-19,407.4040832519531,407.4040832519531,407.4040832519531,407.4040832519531,0,0.0,0.0,1988,0.56217,724.6990825763615,724.6990825763615,724.6990825763615,724.6990825763615
1988-09-20,410.9502868652344,410.9502868652344,410.9502868652344,410.9502868652344,0,0.0,0.0,1988,0.56217,731.007145285651,731.007145285651,731.007145285651,731.007145285651
1988-09-21,418.0973510742188,418.0973510742188,418.0973510742188,418.0973510742188,0,0.0,0.0,1988,0.56217,743.720495711651,743.720495711651,743.720495711651,743.720495711651
1988-09-22,414.5239562988281,414.5239562988281,414.5239562988281,414.5239562988281,0,0.0,0.0,1988,0.56217,737.3640647825891,737.3640647825891,737.3640647825891,737.3640647825891
1988-09-23,411.8505249023437,411.8505249023437,411.8505249023437,411.85052490234375,0,0.0,0.0,1988,0.56217,732.6085079288182,732.6085079288182,732.6085079288182,732.6085079288183
1988-09-26,409.1772766113282,409.1772766113282,409.1772766113282,409.1772766113281,0,0.0,0.0,1988,0.56217,727.8532767869652,727.8532767869652,727.8532767869652,727.8532767869651
1988-09-27,411.8505249023437,411.8505249023437,411.8505249023437,411.85052490234375,0,0.0,0.0,1988,0.56217,732.6085079288182,732.6085079288182,732.6085079288182,732.6085079288183
1988-09-28,410.9502868652344,410.9502868652344,410.9502868652344,410.9502868652344,0,0.0,0.0,1988,0.56217,731.007145285651,731.007145285651,731.007145285651,731.007145285651
