Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,year,USD_value,OpenUSD,HighUSD,LowUSD,CloseUSD
2006-06-01,1.323754443463782,1.4393206707896242,1.323754443463782,1.4183084964752195,6394717675,0.0,0,2006,7.767833,0.1704148947928955,0.18529243236686785,0.1704148947928955,0.18258740841560567
2006-06-02,1.439320872746954,1.4708387206961762,1.4288147841155971,1.4603326320648191,2272658218,0.0,0,2006,7.767833,0.18529245836605318,0.18934994105771533,0.1839399462006453,0.18799742889230742
2006-06-05,1.4603326326534365,1.5023565692509542,1.4498264395316327,1.4918503761291504,1306364034,0.0,0,2006,7.767833,0.1879974289680837,0.19340742382733436,0.18664490335099024,0.1920548982102409
2006-06-06,1.4708385654049836,1.5023564100265503,1.4708385654049836,1.5023564100265503,742042003,0.0,0,2006,7.767833,0.18934992106614335,0.19340740332941636,0.18934992106614335,0.19340740332941636
2006-06-07,1.4918506254477124,1.4918506254477124,1.470838967096115,1.4813450574874878,706302585,0.0,0,2006,7.767833,0.19205493030652337,0.19205493030652337,0.18934997277826582,0.19070248517025118
2006-06-08,1.4603324271592386,1.4708385143164409,1.40780230483182,1.4183084964752195,1284779526,0.0,0,2006,7.767833,0.187997402513576,0.18934991448920707,0.18123488298883614,0.18258740841560567
2006-06-09,1.4183084964752195,1.428814583632422,1.3867906529484029,1.4183084964752195,759483878,0.0,0,2006,7.767833,0.18258740841560567,0.18393992039123677,0.17852992629326644,0.18258740841560567
2006-06-12,1.3972967401056051,1.4183084964752195,1.3972967401056051,1.4183084964752195,344264745,0.0,0,2006,7.767833,0.17988243826889752,0.18258740841560567,0.17988243826889752,0.18258740841560567
2006-06-13,1.3972967863082886,1.3972967863082886,1.3762845068128997,1.3972967863082886,711027189,0.0,0,2006,7.767833,0.17988244421684768,0.17988244421684768,0.17717740672500293,0.17988244421684768
2006-06-14,1.3972967863082886,1.428814630877267,1.3867906988036944,1.3972967863082886,776812307,0.0,0,2006,7.767833,0.17988244421684768,0.18393992647335064,0.17852993219649474,0.17988244421684768
