Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,year,USD_value,OpenUSD,HighUSD,LowUSD,CloseUSD
1995-01-12,0.8474032046014002,0.8474032046014002,0.8154258131980896,0.8154258131980896,166300,0.0,0.0,1995,1.372445,0.617440556526054,0.617440556526054,0.5941409770140804,0.5941409770140804
1995-01-13,0.8077509999275208,0.8077509999275208,0.7834483868826096,0.8077509999275208,254157,0.0,0.0,1995,1.372445,0.588548903546241,0.588548903546241,0.57084137206417,0.588548903546241
1995-01-16,0.7917624115943909,0.8154258867046109,0.7917624115943909,0.7917624115943909,333385,0.0,0.0,1995,1.372445,0.576899192021823,0.5941410305728907,0.576899192021823,0.576899192021823
1995-01-17,0.7994371174964343,0.8154258131980896,0.7994371174964343,0.8154258131980896,112959,0.0,0.0,1995,1.372445,0.5824911872580937,0.5941409770140804,0.5824911872580937,0.5941409770140804
1995-01-18,0.815425776860938,0.8237396949166849,0.8077509999275208,0.8077509999275208,76875,0.0,0.0,1995,1.372445,0.5941409505378634,0.6001986927830878,0.588548903546241,0.588548903546241
1995-01-19,0.8154258131980896,0.8237397316243228,0.8154258131980896,0.8154258131980896,154534,0.0,0.0,1995,1.372445,0.5941409770140804,0.600198719529251,0.5941409770140804,0.5941409770140804
1995-01-20,0.8237395882606506,0.8237395882606506,0.8154256712813719,0.8237395882606506,109821,0.0,0.0,1995,1.372445,0.6001986150706591,0.6001986150706591,0.5941408736097781,0.6001986150706591
1995-01-23,0.8154258131980896,0.8154258131980896,0.7994371174964343,0.8154258131980896,207875,0.0,0.0,1995,1.372445,0.5941409770140804,0.5941409770140804,0.5824911872580937,0.5941409770140804
1995-01-24,0.815425776860938,0.815425776860938,0.8077509999275208,0.8077509999275208,194540,0.0,0.0,1995,1.372445,0.5941409505378634,0.5941409505378634,0.588548903546241,0.588548903546241
1995-01-25,0.8077509035097306,0.8077509035097306,0.7834482933657188,0.7994369864463806,84719,0.0,0.0,1995,1.372445,0.5885488332936698,0.5885488332936698,0.5708413039252712,0.5824910917715324
1995-01-26,0.7994371174964343,0.8154258131980896,0.7917623402210122,0.8154258131980896,140414,0.0,0.0,1995,1.372445,0.5824911872580937,0.5941409770140804,0.5768991400172774,0.5941409770140804
1995-01-27,0.815425776860938,0.815425776860938,0.7994370818717739,0.8077509999275208,193755,0.0,0.0,1995,1.372445,0.5941409505378634,0.5941409505378634,0.5824911613010167,0.588548903546241
1995-01-30,0.7994369864463806,0.8077509035097306,0.7994369864463806,0.7994369864463806,64324,0.0,0.0,1995,1.372445,0.5824910917715324,0.5885488332936698,0.5824910917715324,0.5824910917715324
1995-01-31,0.7994369864463806,0.8077509035097306,0.7917622104290687,0.7994369864463806,138060,0.0,0.0,1995,1.372445,0.5824910917715324,0.5885488332936698,0.5768990454474087,0.5824910917715324
1995-02-01,0.7994369864463806,0.8077509035097306,0.7917622104290687,0.7994369864463806,190618,0.0,0.0,1995,1.372445,0.5824910917715324,0.5885488332936698,0.5768990454474087,0.5824910917715324
1995-02-02,0.7917621576482077,0.7917621576482077,0.7757734656333923,0.7757734656333923,206306,0.0,0.0,1995,1.372445,0.5768990069898667,0.5768990069898667,0.5652492199202098,0.5652492199202098
1995-02-03,0.7757736800905652,0.7834484577178955,0.7757736800905652,0.7834484577178955,338091,0.0,0.0,1995,1.372445,0.5652493761794208,0.5708414236766468,0.5652493761794208,0.5708414236766468
1995-02-06,0.7757733676108742,0.7834481421468233,0.7597846776163031,0.7674594521522522,538122,0.0,0.0,1995,1.372445,0.565249148498391,0.5708411937431543,0.5535993629007379,0.5591914081455011
1995-02-07,0.7674596538532691,0.7674596538532691,0.7514709596566062,0.7597848773002625,227486,0.0,0.0,1995,1.372445,0.5591915551102369,0.5591915551102369,0.5475417664508276,0.5535995083957919
1995-02-08,0.7597848277431185,0.7597848277431185,0.7194930458903929,0.7354817390441895,366331,0.0,0.0,1995,1.372445,0.5535994722871361,0.5535994722871361,0.5242418063313232,0.5358915942308723
1995-02-09,0.7354817870161587,0.7597848773002625,0.7354817870161587,0.7597848773002625,525571,0.0,0.0,1995,1.372445,0.5358916291845275,0.5535995083957919,0.5358916291845275,0.5535995083957919
1995-02-10,0.7597846776163031,0.7674594521522522,0.7597846776163031,0.7674594521522522,138845,0.0,0.0,1995,1.372445,0.5535993629007379,0.5591914081455011,0.5535993629007379,0.5591914081455011
1995-02-13,0.7674594521522522,0.7674594521522522,0.751470762157681,0.7674594521522522,219642,0.0,0.0,1995,1.372445,0.5591914081455011,0.5591914081455011,0.5475416225478479,0.5591914081455011
1995-02-14,0.7597848773002625,0.7674596538532691,0.7514709596566062,0.7597848773002625,302007,0.0,0.0,1995,1.372445,0.5535995083957919,0.5591915551102369,0.5475417664508276,0.5535995083957919
1995-02-15,0.7757838386418393,0.7757838386418393,0.7431330951765788,0.7509689927101135,151396,0.031233,0.0,1995,1.372445,0.5652567779705848,0.5652567779705848,0.5414665762027467,0.5471760199571667
1995-02-16,0.7509689927101135,0.759458466909209,0.7509689927101135,0.7509689927101135,82366,0.0,0.0,1995,1.372445,0.5471760199571667,0.5533616770866658,0.5471760199571667,0.5471760199571667
1995-02-17,0.7509689927101135,0.7672948529612269,0.7509689927101135,0.7509689927101135,105899,0.0,0.0,1995,1.372445,0.5471760199571667,0.5590714767886705,0.5471760199571667,0.5471760199571667
1995-02-20,0.7509691394951373,0.7672950029373169,0.7509691394951373,0.7672950029373169,44713,0.0,0.0,1995,1.372445,0.5471761269086465,0.5590715860652463,0.5471761269086465,0.5590715860652463
