Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,year,USD_value,OpenUSD,HighUSD,LowUSD,CloseUSD
1986-03-13,0.0557831147519532,0.0639865879797906,0.0557831147519532,0.0612516775727272,1031788800,0.0,0.0,1986,1,0.0557831147519532,0.0639865879797906,0.0557831147519532,0.0612516775727272
1986-03-14,0.0612516974928033,0.0645334652492299,0.0612516974928033,0.0634391233325004,308160000,0.0,0.0,1986,1,0.0612516974928033,0.0645334652492299,0.0612516974928033,0.0634391233325004
1986-03-17,0.0634391300289128,0.0650803285788057,0.0634391300289128,0.0645334720611572,133171200,0.0,0.0,1986,1,0.0634391300289128,0.0650803285788057,0.0634391300289128,0.0645334720611572
1986-03-18,0.0645334563167521,0.0650803127009826,0.0623454017830363,0.0628922581672668,67766400,0.0,0.0,1986,1,0.0645334563167521,0.0650803127009826,0.0623454017830363,0.0628922581672668
1986-03-19,0.0628922706242124,0.0634391271167577,0.0612517011465767,0.061798557639122,47894400,0.0,0.0,1986,1,0.0628922706242124,0.0634391271167577,0.0612517011465767,0.061798557639122
1986-03-20,0.0617985538728142,0.0617985538728142,0.0596111280359458,0.0601579844951629,58435200,0.0,0.0,1986,1,0.0617985538728142,0.0617985538728142,0.0596111280359458,0.0601579844951629
1986-03-21,0.0601579806232646,0.0612516934713051,0.0574236985031634,0.0585174113512039,59990400,0.0,0.0,1986,1,0.0601579806232646,0.0612516934713051,0.0574236985031634,0.0585174113512039
1986-03-24,0.0585173997021367,0.0585173997021367,0.0563299744415068,0.0568768307566642,65289600,0.0,0.0,1986,1,0.0585173997021367,0.0585173997021367,0.0563299744415068,0.0568768307566642
1986-03-25,0.0568768408128604,0.0579705536365509,0.0563299844010151,0.0579705536365509,32083200,0.0,0.0,1986,1,0.0568768408128604,0.0579705536365509,0.0563299844010151,0.0579705536365509
1986-03-26,0.0579705538146438,0.0601579794687449,0.0574236974011185,0.0596111230552196,22752000,0.0,0.0,1986,1,0.0579705538146438,0.0601579794687449,0.0574236974011185,0.0596111230552196
1986-03-27,0.0596111329269348,0.0607048459351062,0.0596111329269348,0.0607048459351062,16848000,0.0,0.0,1986,1,0.0596111329269348,0.0607048459351062,0.0596111329269348,0.0607048459351062
1986-03-31,0.06070484095438,0.06070484095438,0.0590642715767287,0.0601579844951629,12873600,0.0,0.0,1986,1,0.06070484095438,0.06070484095438,0.0590642715767287,0.0601579844951629
1986-04-01,0.0601579794687449,0.0601579794687449,0.0596111230552196,0.0596111230552196,11088000,0.0,0.0,1986,1,0.0601579794687449,0.0601579794687449,0.0596111230552196,0.0596111230552196
1986-04-02,0.0596111280359458,0.0612516974135971,0.0596111280359458,0.0601579844951629,27014400,0.0,0.0,1986,1,0.0596111280359458,0.0612516974135971,0.0596111280359458,0.0601579844951629
1986-04-03,0.0607048459351062,0.0623454154473634,0.0607048459351062,0.0607048459351062,23040000,0.0,0.0,1986,1,0.0607048459351062,0.0623454154473634,0.0607048459351062,0.0607048459351062
1986-04-04,0.0607048459351062,0.061251702439192,0.0607048459351062,0.0607048459351062,26582400,0.0,0.0,1986,1,0.0607048459351062,0.061251702439192,0.0607048459351062,0.0607048459351062
1986-04-07,0.0607048358822701,0.0612516922957954,0.0585174102281691,0.0596111230552196,16560000,0.0,0.0,1986,1,0.0607048358822701,0.0612516922957954,0.0585174102281691,0.0596111230552196
1986-04-08,0.0596111280359458,0.0612516974135971,0.0596111280359458,0.0601579844951629,10252800,0.0,0.0,1986,1,0.0596111280359458,0.0612516974135971,0.0596111280359458,0.0601579844951629
1986-04-09,0.0601579650085724,0.0617985338548046,0.0601579650085724,0.0612516775727272,12153600,0.0,0.0,1986,1,0.0601579650085724,0.0617985338548046,0.0601579650085724,0.0612516775727272
