Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,year,USD_value,OpenUSD,HighUSD,LowUSD,CloseUSD
1995-01-12,2.269518685047633,2.2814393122961305,2.246594253885536,2.258514881134033,4813600,0.0,0.0,1995,1.372445,1.6536317922012416,1.6623174788761157,1.6369284407648659,1.6456141274397396
1995-01-13,2.304365820794992,2.304365820794992,2.2465962791442875,2.292445182800293,3254400,0.0,0.0,1995,1.372445,1.6790223439154155,1.6790223439154155,1.6369299164223612,1.6703366494105725
1995-01-16,2.304364354649806,2.3502132291345976,2.304364354649806,2.338292598724365,5511200,0.0,0.0,1995,1.372445,1.6790212756429628,1.7124279873762502,1.6790212756429628,1.7037422983976516
1995-01-17,2.327289844106632,2.327289844106632,2.2814409488926355,2.304365396499634,2941600,0.0,0.0,1995,1.372445,1.6957253981810798,1.6957253981810798,1.6623186713439413,1.6790220347625107
1995-01-18,2.292444971524666,2.3272900581359863,2.281441158705493,2.3272900581359863,2097200,0.0,0.0,1995,1.372445,1.6703364954695208,1.695725554128571,1.6623188242191804,1.695725554128571
1995-01-19,2.3153696060180664,2.327290243865466,2.304365792320733,2.3153696060180664,1512400,0.0,0.0,1995,1.372445,1.6870399950585027,1.695725689456019,1.6790223231683112,1.6870399950585027
1995-01-20,2.304366334002767,2.304366334002767,2.2585174201357026,2.2695212364196777,2400400,0.0,0.0,1995,1.372445,1.6790227178522763,1.6790227178522763,1.6456159774240153,1.6536336511989025
1995-01-23,2.246594253885536,2.269518685047633,2.2236698227234384,2.258514881134033,2342000,0.0,0.0,1995,1.372445,1.6369284407648659,1.6536317922012416,1.6202250893284893,1.6456141274397396
1995-01-24,2.2695203130928445,2.304365396499634,2.2695203130928445,2.304365396499634,1802000,0.0,0.0,1995,1.372445,1.653632978438367,1.6790220347625107,1.653632978438367,1.6790220347625107
1995-01-25,2.292444971524666,2.3612183206704067,2.292444971524666,2.3272900581359863,2879200,0.0,0.0,1995,1.372445,1.6703364954695208,1.7204465903336068,1.6703364954695208,1.695725554128571
1995-01-26,2.315369634628296,2.327290272622996,2.281441368966989,2.292445182800293,3220800,0.0,0.0,1995,1.372445,1.6870400159046783,1.6957257104095216,1.6623189774213096,1.6703366494105725
1995-01-27,2.315369208306841,2.327289844106632,2.292444760699843,2.304365396499634,2410400,0.0,0.0,1995,1.372445,1.6870397052755055,1.6957253981810798,1.6703363418569364,1.6790220347625107
