Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,year,USD_value,OpenUSD,HighUSD,LowUSD,CloseUSD
1988-07-05,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-06,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-07,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-08,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-11,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-12,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-13,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-14,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-15,12.581588745117188,12.581588745117188,12.581588745117188,12.581588745117188,0,0.0,0.0,1988,0.56217,22.38039871412062,22.38039871412062,22.38039871412062,22.38039871412062
1988-07-18,12.3194580078125,12.3194580078125,12.3194580078125,12.3194580078125,0,0.0,0.0,1988,0.56217,21.914114961332874,21.914114961332874,21.914114961332874,21.914114961332874
1988-07-19,12.3194580078125,12.3194580078125,12.3194580078125,12.3194580078125,0,0.0,0.0,1988,0.56217,21.914114961332874,21.914114961332874,21.914114961332874,21.914114961332874
1988-07-20,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-21,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-22,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-25,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-26,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-27,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-28,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-07-29,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-01,12.3194580078125,12.3194580078125,12.3194580078125,12.3194580078125,0,0.0,0.0,1988,0.56217,21.914114961332874,21.914114961332874,21.914114961332874,21.914114961332874
1988-08-02,12.3194580078125,12.3194580078125,12.3194580078125,12.3194580078125,0,0.0,0.0,1988,0.56217,21.914114961332874,21.914114961332874,21.914114961332874,21.914114961332874
1988-08-03,12.3194580078125,12.3194580078125,12.3194580078125,12.3194580078125,0,0.0,0.0,1988,0.56217,21.914114961332874,21.914114961332874,21.914114961332874,21.914114961332874
1988-08-04,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-05,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-08,12.3194580078125,12.3194580078125,12.3194580078125,12.3194580078125,0,0.0,0.0,1988,0.56217,21.914114961332874,21.914114961332874,21.914114961332874,21.914114961332874
1988-08-09,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-10,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-11,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-12,11.795238494873049,11.795238494873049,11.795238494873049,11.795238494873049,0,0.0,0.0,1988,0.56217,20.981622098071846,20.981622098071846,20.981622098071846,20.981622098071846
1988-08-15,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-16,11.795238494873049,11.795238494873049,11.795238494873049,11.795238494873049,0,0.0,0.0,1988,0.56217,20.981622098071846,20.981622098071846,20.981622098071846,20.981622098071846
1988-08-17,11.795238494873049,11.795238494873049,11.795238494873049,11.795238494873049,0,0.0,0.0,1988,0.56217,20.981622098071846,20.981622098071846,20.981622098071846,20.981622098071846
1988-08-18,11.795238494873049,11.795238494873049,11.795238494873049,11.795238494873049,0,0.0,0.0,1988,0.56217,20.981622098071846,20.981622098071846,20.981622098071846,20.981622098071846
1988-08-19,11.795238494873049,11.795238494873049,11.795238494873049,11.795238494873049,0,0.0,0.0,1988,0.56217,20.981622098071846,20.981622098071846,20.981622098071846,20.981622098071846
1988-08-22,11.795238494873049,11.795238494873049,11.795238494873049,11.795238494873049,0,0.0,0.0,1988,0.56217,20.981622098071846,20.981622098071846,20.981622098071846,20.981622098071846
1988-08-23,11.795238494873049,11.795238494873049,11.795238494873049,11.795238494873049,0,0.0,0.0,1988,0.56217,20.981622098071846,20.981622098071846,20.981622098071846,20.981622098071846
1988-08-24,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
1988-08-25,12.057364463806152,12.057364463806152,12.057364463806152,12.057364463806152,0,0.0,0.0,1988,0.56217,21.4478973687784,21.4478973687784,21.4478973687784,21.4478973687784
