,Open,Date
0,289.9882232977501,2022-02-24 00:00:00
1,289.9947652889153,2022-02-25 00:00:00
2,289.4667620685081,2022-02-28 00:00:00
3,290.904212278772,2022-03-02 00:00:00
4,291.7371097455877,2022-03-03 00:00:00
5,284.4772302926569,2022-03-04 00:00:00
6,274.3273992870404,2022-03-07 00:00:00
7,269.65453989747243,2022-03-08 00:00:00
8,275.9212243310509,2022-03-09 00:00:00
9,292.494764729839,2022-03-10 00:00:00
10,286.37856685875033,2022-03-11 00:00:00
11,287.6432864586741,2022-03-14 00:00:00
12,292.0989279408818,2022-03-15 00:00:00
13,292.6511387649053,2022-03-16 00:00:00
14,299.04802966822945,2022-03-17 00:00:00
15,300.9487045276106,2022-03-21 00:00:00
16,296.53101514004123,2022-03-22 00:00:00
17,301.6029835121696,2022-03-23 00:00:00
18,296.7102857448456,2022-03-24 00:00:00
19,300.4625741239306,2022-03-25 00:00:00
20,297.9593036874244,2022-03-28 00:00:00
21,299.7677301618011,2022-03-29 00:00:00
22,303.74770714830464,2022-03-30 00:00:00
23,306.88301731360207,2022-03-31 00:00:00
24,305.8243919997526,2022-04-01 00:00:00
25,313.9734351550743,2022-04-04 00:00:00
26,317.44962051818896,2022-04-05 00:00:00
27,313.06987683581485,2022-04-06 00:00:00
28,309.9535489076096,2022-04-07 00:00:00
29,309.06568545691164,2022-04-08 00:00:00
30,308.89622863753556,2022-04-11 00:00:00
31,306.11423790938437,2022-04-12 00:00:00
32,306.8574962800662,2022-04-13 00:00:00
