,Open,Date
0,92.37493514581413,2022-02-24 00:00:00
1,90.91350820211497,2022-02-25 00:00:00
2,89.32990145025184,2022-02-28 00:00:00
3,89.32812090849457,2022-03-01 00:00:00
4,89.50504902667514,2022-03-02 00:00:00
5,88.91552804010418,2022-03-03 00:00:00
6,86.04004692388578,2022-03-04 00:00:00
7,83.30278535323149,2022-03-07 00:00:00
8,82.69429726128443,2022-03-08 00:00:00
9,81.42495618394332,2022-03-09 00:00:00
10,83.53443799578413,2022-03-10 00:00:00
11,80.35076500809922,2022-03-11 00:00:00
12,78.10586672656389,2022-03-14 00:00:00
13,71.39285884949626,2022-03-15 00:00:00
14,71.94005336080278,2022-03-16 00:00:00
15,84.86096910676179,2022-03-17 00:00:00
16,82.34311187145661,2022-03-18 00:00:00
17,84.97959354094097,2022-03-21 00:00:00
18,81.61096943884479,2022-03-22 00:00:00
19,85.90688796675936,2022-03-23 00:00:00
20,82.94897988742711,2022-03-24 00:00:00
21,80.94005222831456,2022-03-25 00:00:00
22,80.31377600772039,2022-03-28 00:00:00
23,82.2627554134447,2022-03-29 00:00:00
24,83.91964280483674,2022-03-30 00:00:00
25,84.2869893020513,2022-03-31 00:00:00
26,81.89668366495444,2022-04-01 00:00:00
27,85.18622295588865,2022-04-04 00:00:00
28,84.67219380699859,2022-04-06 00:00:00
29,83.51785789947121,2022-04-07 00:00:00
30,82.68877532409161,2022-04-08 00:00:00
31,82.61862236018084,2022-04-11 00:00:00
32,81.55867183695034,2022-04-12 00:00:00
33,81.39285724990224,2022-04-13 00:00:00
34,83.27295798428206,2022-04-14 00:00:00
