startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
1297.5695546426543,2022-02-24 00:00:00,1266.9902925577612,2022-03-15 00:00:00,30.579262084893116,2.3566568724953267,1484.995694518875,2022-03-30 00:00:00,1322.7381085592604,2022-04-13 00:00:00,-162.25758595961474,-10.926468444218939,14.0,1332.3095261104525,2022-04-14 00:00:00,1.0,9.571417551192098,0.7236063956467832
