startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
976.6832802970418,2022-02-24 00:00:00,976.6832802970418,2022-02-24 00:00:00,0.0,0.0,1064.8213577270508,2022-03-29 00:00:00,1017.3100090026855,2022-04-13 00:00:00,-47.511348724365234,-4.461907941608359,15.0,1033.759990692139,2022-04-14 00:00:00,1.0,16.449981689453352,1.617007750231417
