,Open,Date,ChangePercentage
0,976.6832802970418,2022-02-24 00:00:00,0.0
1,1007.3253678744992,2022-02-25 00:00:00,3.1373617420928994
2,1009.0948804635644,2022-02-28 00:00:00,0.17566445217189286
3,1013.1321196575076,2022-03-01 00:00:00,0.4000851923942473
4,1005.9780276267596,2022-03-02 00:00:00,-0.7061361388055117
5,1027.1871574254988,2022-03-03 00:00:00,2.108309447749508
6,1007.8336307477388,2022-03-04 00:00:00,-1.884128567793517
7,1007.8017376238192,2022-03-07 00:00:00,-0.0031645226897090584
8,996.2862368789708,2022-03-08 00:00:00,-1.1426355318655712
9,1005.2417553314608,2022-03-09 00:00:00,0.8988901101900787
10,995.1667743926622,2022-03-10 00:00:00,-1.0022445730456706
11,1010.2845779464388,2022-03-11 00:00:00,1.5191226177142867
12,1000.0038693095933,2022-03-14 00:00:00,-1.0176052234453319
13,999.926634242663,2022-03-15 00:00:00,-0.007723476808502775
14,1016.9529188983462,2022-03-16 00:00:00,1.702753389360287
15,1023.8166897975276,2022-03-17 00:00:00,0.6749349720748985
16,1034.7188874281846,2022-03-18 00:00:00,1.0648583617847729
17,1042.498722151544,2022-03-21 00:00:00,0.7518790676273643
18,1046.0766572295124,2022-03-22 00:00:00,0.3432076224116843
19,1043.6698081375157,2022-03-23 00:00:00,-0.2300834336912891
20,1039.1681781690354,2022-03-24 00:00:00,-0.43132702827857977
21,1048.0885805938146,2022-03-25 00:00:00,0.8584175893931397
22,1048.577271310004,2022-03-28 00:00:00,0.0466268524662858
23,1064.8213577270508,2022-03-29 00:00:00,1.549154922722355
24,1064.1308246121955,2022-03-30 00:00:00,-0.06484966796019855
25,1062.1088362343016,2022-03-31 00:00:00,-0.19001313852840943
26,1053.717955357742,2022-04-01 00:00:00,-0.7900208142801401
27,1055.572776846023,2022-04-04 00:00:00,0.1760263720334237
28,1055.6600036621094,2022-04-05 00:00:00,0.008263458285359866
29,1041.240005493164,2022-04-06 00:00:00,-1.365969925821003
30,1038.3800048828125,2022-04-07 00:00:00,-0.2746725630270973
31,1047.4799919128418,2022-04-08 00:00:00,0.8763638540070199
32,1039.5300064086914,2022-04-11 00:00:00,-0.7589629936160049
33,1027.6299934387207,2022-04-12 00:00:00,-1.144749347936784
34,1017.3100090026855,2022-04-13 00:00:00,-1.004250995195437
35,1033.759990692139,2022-04-14 00:00:00,1.617007750231417
