startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
92.37493514581412,2022-02-24 00:00:00,71.39285884949626,2022-03-15 00:00:00,20.982076296317857,22.71403629479965,92.37493514581412,2022-02-24 00:00:00,71.39285884949626,2022-03-15 00:00:00,-20.982076296317857,-22.71403629479965,19.0,85.90688796675936,2022-03-23 00:00:00,8.0,14.514029117263092,20.329805181019868
