,Open,Date
0,1265.5549188821828,2022-02-24 00:00:00
1,1281.9808214877294,2022-02-25 00:00:00
2,1286.3824036979229,2022-02-28 00:00:00
3,1307.983261081617,2022-03-01 00:00:00
4,1296.869157882406,2022-03-02 00:00:00
5,1314.167289296172,2022-03-03 00:00:00
6,1290.8569483047027,2022-03-04 00:00:00
7,1230.689771064273,2022-03-07 00:00:00
8,1204.2348266372333,2022-03-08 00:00:00
9,1215.2020708609987,2022-03-09 00:00:00
10,1241.6620930140487,2022-03-10 00:00:00
11,1257.0195330345023,2022-03-11 00:00:00
12,1230.2126534619497,2022-03-14 00:00:00
13,1215.386386558994,2022-03-15 00:00:00
14,1221.103789526922,2022-03-16 00:00:00
15,1282.8682354399034,2022-03-17 00:00:00
16,1300.8592534005206,2022-03-18 00:00:00
17,1322.4135153641719,2022-03-22 00:00:00
18,1357.4517068282148,2022-03-23 00:00:00
19,1360.9334352367637,2022-03-24 00:00:00
20,1409.9471046109095,2022-03-25 00:00:00
21,1381.1463550811038,2022-03-28 00:00:00
22,1390.273589868552,2022-03-29 00:00:00
23,1402.251552795031,2022-03-30 00:00:00
24,1380.7787266132993,2022-03-31 00:00:00
25,1385.1475155279504,2022-04-01 00:00:00
26,1366.9953416149067,2022-04-04 00:00:00
27,1370.9270188230903,2022-04-05 00:00:00
28,1351.3982917359156,2022-04-06 00:00:00
29,1316.335403726708,2022-04-07 00:00:00
30,1309.3322981366457,2022-04-08 00:00:00
31,1286.0403726708073,2022-04-11 00:00:00
32,1264.559006305955,2022-04-12 00:00:00
33,1251.5326088852023,2022-04-13 00:00:00
34,1279.1669255606134,2022-04-14 00:00:00
35,1290.4114906832297,2022-04-15 00:00:00
