,Open,Date,ChangePercentage
0,922.428277323533,2020-01-20 00:00:00,0.0
1,925.8550380276198,2020-01-21 00:00:00,0.37149345790110055
2,939.8696042415032,2020-01-22 00:00:00,1.513689037512733
3,934.785328524283,2020-01-23 00:00:00,-0.5409554361876943
4,946.0178915923616,2020-01-24 00:00:00,1.2016195296743746
5,916.398395016069,2020-01-27 00:00:00,-3.1309657924583534
6,926.1857019649656,2020-01-28 00:00:00,1.068018778964028
7,946.0376471782032,2020-01-29 00:00:00,2.1434087323007023
8,942.3818799769076,2020-01-30 00:00:00,-0.38642935745737395
9,953.2536885666232,2020-01-31 00:00:00,1.153652125609839
10,940.5633653485808,2020-02-03 00:00:00,-1.3312640035124792
11,954.5778618585778,2020-02-04 00:00:00,1.4900108835094923
12,977.1778317984808,2020-02-05 00:00:00,2.367535519407562
13,958.9848198550592,2020-02-06 00:00:00,-1.8617913087465046
14,956.0993925274448,2020-02-07 00:00:00,-0.30088352473092
15,961.8434614946108,2020-02-10 00:00:00,0.6007815727171979
16,980.630390584466,2020-02-11 00:00:00,1.9532210637126095
17,1051.7443552129553,2020-02-12 00:00:00,7.2518622012218685
18,1015.4293354213888,2020-02-13 00:00:00,-3.4528371473135637
19,1021.7331463604908,2020-02-14 00:00:00,0.6208025235439888
20,1017.0158523611892,2020-02-18 00:00:00,-0.4616953082226009
21,1026.7645579365137,2020-02-19 00:00:00,0.9585598447350728
22,1025.0864775758207,2020-02-20 00:00:00,-0.16343380259106685
23,1017.62012686455,2020-02-21 00:00:00,-0.7283630088387792
24,948.7943505183551,2020-02-24 00:00:00,-6.763405570432068
25,975.6653008738028,2020-02-25 00:00:00,2.832115340986935
26,926.0324558646096,2020-02-26 00:00:00,-5.08707698887541
27,910.8207400550752,2020-02-27 00:00:00,-1.642676313686175
28,872.1856173987002,2020-02-28 00:00:00,-4.241792150455302
29,931.0726243167252,2020-03-02 00:00:00,6.751659938357609
30,960.6195359291896,2020-03-03 00:00:00,3.1734271678482298
31,940.2987797654712,2020-03-04 00:00:00,-2.1153802732173825
32,942.138897941407,2020-03-05 00:00:00,0.19569505092782966
33,915.7694390992112,2020-03-06 00:00:00,-2.7988929126919135
34,824.4487721636898,2020-03-09 00:00:00,-9.972015120459602
35,852.2498596944818,2020-03-10 00:00:00,3.37208186481139
36,837.6081929970303,2020-03-11 00:00:00,-1.7180016553713797
37,736.6450359819446,2020-03-12 00:00:00,-12.053745159038058
38,777.893357851049,2020-03-13 00:00:00,5.599484127945094
39,692.5346394006012,2020-03-16 00:00:00,-10.97306174284011
40,697.6792671188387,2020-03-17 00:00:00,0.7428693707927976
41,676.5197022245636,2020-03-18 00:00:00,-3.032849891276881
42,691.5793113549353,2020-03-19 00:00:00,2.2260414709064564
43,716.7391253917922,2020-03-20 00:00:00,3.63802294599647
44,706.0983714037618,2020-03-23 00:00:00,-1.484606269012287
45,778.7752560391492,2020-03-24 00:00:00,10.292742141707794
46,828.1946688753184,2020-03-25 00:00:00,6.345786214050545
47,844.4528650025584,2020-03-26 00:00:00,1.9630887203510388
48,811.1237763354429,2020-03-27 00:00:00,-3.946826406588659
49,807.7376237013176,2020-03-30 00:00:00,-0.417464354136374
50,826.8887161443827,2020-03-31 00:00:00,2.3709546121311655
51,794.4814599629003,2020-04-01 00:00:00,-3.9191798785924825
52,737.5582016203643,2020-04-02 00:00:00,-7.1648315550616
53,743.6705680886556,2020-04-03 00:00:00,0.8287300520640708
54,780.1807328760693,2020-04-06 00:00:00,4.909454045122465
55,823.3704330342041,2020-04-07 00:00:00,5.535858338736417
56,786.8997074509413,2020-04-08 00:00:00,-4.429443191063406
57,834.409682100102,2020-04-09 00:00:00,6.0376149843876705
58,831.3819480125385,2020-04-13 00:00:00,-0.3628594145675691
59,875.7095140122549,2020-04-14 00:00:00,5.331793179498753
60,884.1401422190198,2020-04-15 00:00:00,0.9627197229065341
61,909.4252394896477,2020-04-16 00:00:00,2.8598517433183335
62,948.172840682582,2020-04-17 00:00:00,4.260669212862264
63,991.3208723710882,2020-04-20 00:00:00,4.550650454978681
64,1057.1018430059396,2020-04-21 00:00:00,6.635689055705384
65,1026.9048844872766,2020-04-22 00:00:00,-2.8565798762393535
66,1043.3719135696742,2020-04-23 00:00:00,1.6035593297055408
67,1027.5678857234593,2020-04-24 00:00:00,-1.5147070417244426
68,1076.779602741483,2020-04-27 00:00:00,4.789145097053717
69,1052.9694807043827,2020-04-28 00:00:00,-2.2112344974291473
70,1060.1282451810416,2020-04-29 00:00:00,0.6798643842811161
71,1049.8083931921892,2020-04-30 00:00:00,-0.9734531681202448
72,1030.860980484238,2020-05-01 00:00:00,-1.804844848909719
73,1035.888570294691,2020-05-04 00:00:00,0.4877078389455718
74,1090.9037052525744,2020-05-05 00:00:00,5.310912441309461
75,1088.547823517133,2020-05-06 00:00:00,-0.21595689189595266
76,1145.899358673767,2020-05-07 00:00:00,5.268627975510457
77,1122.9624859708929,2020-05-08 00:00:00,-2.0016480966898014
78,1120.80283968599,2020-05-11 00:00:00,-0.1923168682732735
79,1199.9055284781437,2020-05-12 00:00:00,7.0576809757473065
80,1171.942721837425,2020-05-13 00:00:00,-2.3304173517880327
81,1162.7718830338324,2020-05-14 00:00:00,-0.78253302253665
82,1164.5588172800076,2020-05-15 00:00:00,0.1536788317853731
83,1162.2642530591086,2020-05-19 00:00:00,-0.1970329181190092
84,1181.0237287243892,2020-05-20 00:00:00,1.6140456540675023
85,1210.859446068819,2020-05-21 00:00:00,2.5262589242516658
86,1226.751366708022,2020-05-22 00:00:00,1.3124496563823247
87,1248.3780038288276,2020-05-25 00:00:00,1.7629193419071088
