,Open,Date
0,786.7214373666606,2020-01-21 00:00:00
1,791.4663670674754,2020-01-22 00:00:00
2,790.3251564710255,2020-01-23 00:00:00
3,793.0425465477148,2020-01-24 00:00:00
4,767.6537660802284,2020-01-27 00:00:00
5,774.3207745794764,2020-01-28 00:00:00
6,787.3525062190092,2020-01-29 00:00:00
7,787.0845306530698,2020-01-30 00:00:00
8,791.1083110614452,2020-01-31 00:00:00
9,783.2661657670069,2020-02-03 00:00:00
10,797.9872944749004,2020-02-04 00:00:00
11,810.1616918649357,2020-02-05 00:00:00
12,821.5961152784437,2020-02-06 00:00:00
13,819.7446328676605,2020-02-07 00:00:00
14,816.9185037132261,2020-02-10 00:00:00
15,829.7225450053897,2020-02-11 00:00:00
16,826.3699244025556,2020-02-12 00:00:00
17,823.4601432590232,2020-02-13 00:00:00
18,818.1961361315426,2020-02-14 00:00:00
19,812.5861836238494,2020-02-18 00:00:00
20,818.2409750640895,2020-02-19 00:00:00
21,812.4101781478112,2020-02-20 00:00:00
22,807.8104860785596,2020-02-21 00:00:00
23,771.831674077546,2020-02-24 00:00:00
24,775.9205363117285,2020-02-25 00:00:00
25,754.2654304757272,2020-02-26 00:00:00
26,725.4085283430129,2020-02-27 00:00:00
27,685.141124866673,2020-02-28 00:00:00
28,714.9122545688764,2020-03-02 00:00:00
29,743.6316341977404,2020-03-03 00:00:00
30,728.387499527038,2020-03-04 00:00:00
31,718.23603953623,2020-03-05 00:00:00
32,693.1824287982498,2020-03-06 00:00:00
33,644.958883056424,2020-03-09 00:00:00
34,670.578236109191,2020-03-10 00:00:00
35,660.0100535938337,2020-03-11 00:00:00
36,591.7912053660569,2020-03-12 00:00:00
37,601.603260167286,2020-03-13 00:00:00
38,554.3122573560718,2020-03-16 00:00:00
39,570.7473372331078,2020-03-17 00:00:00
40,553.2615767704395,2020-03-18 00:00:00
41,567.731705141083,2020-03-19 00:00:00
42,577.6808574509366,2020-03-20 00:00:00
43,541.238888626895,2020-03-23 00:00:00
44,561.2148804866109,2020-03-24 00:00:00
45,585.6635871995268,2020-03-25 00:00:00
46,589.4930178271193,2020-03-26 00:00:00
47,597.2736257162619,2020-03-27 00:00:00
48,596.5696595586994,2020-03-30 00:00:00
49,615.7520013885023,2020-03-31 00:00:00
50,588.9834281153674,2020-04-01 00:00:00
51,582.8837805747366,2020-04-02 00:00:00
52,599.4908273913294,2020-04-03 00:00:00
53,610.4493679537666,2020-04-06 00:00:00
54,650.0865956829847,2020-04-07 00:00:00
55,635.0144244592618,2020-04-08 00:00:00
56,646.9871748824432,2020-04-09 00:00:00
57,648.17053376725,2020-04-13 00:00:00
58,658.744183426405,2020-04-14 00:00:00
59,648.522000140093,2020-04-15 00:00:00
60,646.9960795806619,2020-04-16 00:00:00
61,655.8970863285746,2020-04-17 00:00:00
62,654.8996340574754,2020-04-20 00:00:00
63,639.0297766539549,2020-04-21 00:00:00
64,647.6991482832025,2020-04-22 00:00:00
65,648.4426228770984,2020-04-23 00:00:00
66,651.6680188968803,2020-04-24 00:00:00
67,660.1443601276457,2020-04-27 00:00:00
68,671.2673095863117,2020-04-28 00:00:00
69,671.7521332487879,2020-04-29 00:00:00
70,672.9571703234294,2020-04-30 00:00:00
71,656.3900338298993,2020-05-01 00:00:00
72,645.8868807508829,2020-05-04 00:00:00
73,662.0346256943806,2020-05-05 00:00:00
74,661.8528220647314,2020-05-06 00:00:00
75,660.1456044004842,2020-05-07 00:00:00
76,665.3140159904543,2020-05-08 00:00:00
77,665.9907426781207,2020-05-11 00:00:00
78,672.8239178513302,2020-05-12 00:00:00
79,655.8104656382906,2020-05-13 00:00:00
80,637.7953145411602,2020-05-14 00:00:00
81,644.4950817228543,2020-05-15 00:00:00
82,669.4453931380937,2020-05-18 00:00:00
83,679.934997201006,2020-05-19 00:00:00
84,674.5900126749473,2020-05-20 00:00:00
85,674.0211965824107,2020-05-21 00:00:00
86,669.9343717770718,2020-05-22 00:00:00
87,683.2003090715828,2020-05-26 00:00:00
88,691.4587807039475,2020-05-27 00:00:00
89,698.0350749613311,2020-05-28 00:00:00
90,682.2885407446448,2020-05-29 00:00:00
91,681.4340909131713,2020-06-01 00:00:00
92,691.0046933385078,2020-06-02 00:00:00
93,702.0135812868333,2020-06-03 00:00:00
94,703.3802373898064,2020-06-04 00:00:00
95,734.8436462562847,2020-06-05 00:00:00
96,732.7724305449818,2020-06-08 00:00:00
97,736.121730406375,2020-06-09 00:00:00
98,734.9521848006005,2020-06-10 00:00:00
99,703.4948405415614,2020-06-11 00:00:00
100,698.4833022171537,2020-06-12 00:00:00
101,676.9188444235676,2020-06-15 00:00:00
102,717.9001004288787,2020-06-16 00:00:00
103,711.9344696390309,2020-06-17 00:00:00
104,697.9677401666303,2020-06-18 00:00:00
105,713.67920588363,2020-06-19 00:00:00
106,699.5179664833893,2020-06-22 00:00:00
107,711.13471954542,2020-06-23 00:00:00
108,698.8472989934318,2020-06-24 00:00:00
109,683.07965805576,2020-06-25 00:00:00
110,691.0365877573661,2020-06-26 00:00:00
111,683.613714386511,2020-06-29 00:00:00
112,688.0387499088793,2020-06-30 00:00:00
113,702.1832730566266,2020-07-01 00:00:00
114,704.4139733603165,2020-07-02 00:00:00
115,710.4705155874489,2020-07-06 00:00:00
116,705.000979437808,2020-07-07 00:00:00
117,708.7986198943357,2020-07-08 00:00:00
118,714.2864137032599,2020-07-09 00:00:00
119,705.4214363170797,2020-07-10 00:00:00
120,723.2862458332381,2020-07-13 00:00:00
121,707.6788557097186,2020-07-14 00:00:00
122,728.4395612796051,2020-07-15 00:00:00
123,722.0984311118333,2020-07-16 00:00:00
124,726.5758789247235,2020-07-17 00:00:00
125,726.2056212805566,2020-07-20 00:00:00
126,738.26035786852,2020-07-21 00:00:00
127,732.5870243097878,2020-07-22 00:00:00
128,735.4113343758584,2020-07-23 00:00:00
129,724.8027974110778,2020-07-24 00:00:00
130,718.9831403744157,2020-07-27 00:00:00
131,722.7026589619134,2020-07-28 00:00:00
132,722.9525414816245,2020-07-29 00:00:00
133,714.8368197908841,2020-07-30 00:00:00
134,715.4168859398354,2020-07-31 00:00:00
135,724.5400594914826,2020-08-03 00:00:00
136,725.3258001328535,2020-08-04 00:00:00
137,731.2788822809456,2020-08-05 00:00:00
138,726.8770330502703,2020-08-06 00:00:00
139,727.9641719449276,2020-08-07 00:00:00
140,733.3452167544827,2020-08-10 00:00:00
