startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
1160.3148570068736,2020-01-20 00:00:00,763.1287754767866,2020-03-23 00:00:00,397.186081530087,34.23088820517741,1875.5321852998447,2021-03-02 00:00:00,1475.7754975611217,2021-08-23 00:00:00,-399.75668773872303,-21.314306993607428,174.0,1768.7329603736316,2021-11-08 00:00:00,77.0,292.9574628125099,19.85108597457091
