startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
62.018135208788834,2007-12-03 00:00:00,26.37119437635145,2009-03-06 00:00:00,35.64694083243738,57.47825327612512,65.6179462790206,2007-12-13 00:00:00,26.37119437635145,2009-03-06 00:00:00,-39.246751902669146,-59.811003129820804,449.0,47.55699420973863,2009-05-19 00:00:00,74.0,21.185799833387183,80.33689915988673
