startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
219.33190799161903,2007-12-03 00:00:00,158.93097800509747,2008-10-28 00:00:00,60.40092998652156,27.53859688706559,269.9913272962853,2008-06-18 00:00:00,158.93097800509747,2008-10-28 00:00:00,-111.06034929118783,-41.13478399597314,132.0,255.38549242824985,2009-06-11 00:00:00,226.0,96.45451442315238,60.68956199342003
