,Open,Date
0,1456.7746621080878,2007-12-03 00:00:00
1,1420.1844498957344,2007-12-04 00:00:00
2,1445.9614742882031,2007-12-05 00:00:00
3,1464.1268563319782,2007-12-06 00:00:00
4,1520.301052407912,2007-12-07 00:00:00
5,1524.9788730657867,2007-12-10 00:00:00
6,1526.4430124887413,2007-12-11 00:00:00
7,1513.1019121738457,2007-12-12 00:00:00
8,1434.0463077346985,2007-12-13 00:00:00
9,1422.1348285969289,2007-12-14 00:00:00
10,1403.3839213351898,2007-12-17 00:00:00
11,1413.2373818103545,2007-12-18 00:00:00
12,1419.8395738009126,2007-12-19 00:00:00
13,1427.9798826578315,2007-12-20 00:00:00
14,1433.5496136376785,2007-12-21 00:00:00
15,1454.0944823154416,2007-12-24 00:00:00
16,1476.710951864566,2007-12-26 00:00:00
17,1453.4809382586648,2007-12-27 00:00:00
18,1444.241897226036,2007-12-28 00:00:00
19,1429.9142427980025,2007-12-31 00:00:00
20,1444.3370930918866,2008-01-02 00:00:00
21,1403.988357270203,2008-01-03 00:00:00
22,1389.168173765754,2008-01-04 00:00:00
23,1378.2898177972877,2008-01-07 00:00:00
24,1399.9324306324984,2008-01-08 00:00:00
25,1362.8801819273358,2008-01-09 00:00:00
26,1367.5816827509636,2008-01-10 00:00:00
27,1393.634930379141,2008-01-11 00:00:00
28,1421.1506993961948,2008-01-14 00:00:00
29,1414.7675173452342,2008-01-15 00:00:00
30,1380.027060631443,2008-01-16 00:00:00
31,1387.0222992009983,2008-01-17 00:00:00
32,1319.4779054658036,2008-01-18 00:00:00
33,1217.2014323695782,2008-01-22 00:00:00
34,1250.5182927297392,2008-01-23 00:00:00
35,1352.7761790281995,2008-01-24 00:00:00
36,1374.4373147978324,2008-01-25 00:00:00
37,1315.652372508364,2008-01-28 00:00:00
38,1361.048479297241,2008-01-29 00:00:00
39,1376.0881719719114,2008-01-30 00:00:00
40,1329.2956229654037,2008-01-31 00:00:00
41,1372.7921876721744,2008-02-01 00:00:00
42,1390.8190477995854,2008-02-04 00:00:00
43,1366.9220049974726,2008-02-05 00:00:00
44,1327.000864654115,2008-02-06 00:00:00
45,1296.5840347192184,2008-02-07 00:00:00
46,1293.8170964495637,2008-02-08 00:00:00
47,1250.6010961912891,2008-02-11 00:00:00
48,1206.3280690469533,2008-02-12 00:00:00
49,1234.608069196567,2008-02-13 00:00:00
50,1221.617861222637,2008-02-14 00:00:00
51,1206.6507196827338,2008-02-15 00:00:00
52,1250.4060790311876,2008-02-19 00:00:00
53,1221.2479077392059,2008-02-20 00:00:00
54,1256.4209649604077,2008-02-21 00:00:00
55,1236.5785630760015,2008-02-22 00:00:00
56,1244.8032250366466,2008-02-25 00:00:00
57,1268.4750154833314,2008-02-26 00:00:00
58,1281.132465232817,2008-02-27 00:00:00
59,1299.985660499445,2008-02-28 00:00:00
60,1230.730986504993,2008-02-29 00:00:00
61,1212.3251157500126,2008-03-03 00:00:00
62,1195.7048381713114,2008-03-04 00:00:00
63,1197.8417135373295,2008-03-05 00:00:00
64,1169.6628853603765,2008-03-06 00:00:00
65,1124.6464826830672,2008-03-07 00:00:00
66,1136.4186231615045,2008-03-10 00:00:00
67,1141.8721172773476,2008-03-11 00:00:00
68,1169.1484171527366,2008-03-12 00:00:00
69,1127.98249287549,2008-03-13 00:00:00
70,1160.1661828407157,2008-03-14 00:00:00
71,1067.714851968392,2008-03-17 00:00:00
72,1125.152099650079,2008-03-18 00:00:00
73,1186.84192182487,2008-03-19 00:00:00
74,1153.3422063543169,2008-03-20 00:00:00
75,1220.3536864313076,2008-03-24 00:00:00
76,1234.2244875196427,2008-03-25 00:00:00
77,1216.6310090212344,2008-03-26 00:00:00
78,1197.0773600521084,2008-03-27 00:00:00
79,1182.131272624678,2008-03-28 00:00:00
80,1160.2214320124995,2008-03-31 00:00:00
81,1203.046078750929,2008-04-01 00:00:00
82,1257.8817647426108,2008-04-02 00:00:00
83,1241.7765390089,2008-04-03 00:00:00
84,1260.5419399215607,2008-04-04 00:00:00
85,1273.2174898148294,2008-04-07 00:00:00
86,1262.3827344101003,2008-04-08 00:00:00
87,1247.5830800841843,2008-04-09 00:00:00
88,1223.2578876425937,2008-04-10 00:00:00
89,1190.6677807165256,2008-04-11 00:00:00
90,1175.974622242979,2008-04-14 00:00:00
91,1169.077395283714,2008-04-15 00:00:00
92,1191.934473040096,2008-04-16 00:00:00
93,1197.9657505715227,2008-04-17 00:00:00
94,1253.3090517006299,2008-04-18 00:00:00
95,1259.3503140309235,2008-04-21 00:00:00
96,1238.7571212745333,2008-04-22 00:00:00
97,1219.6858005174258,2008-04-23 00:00:00
98,1207.0561962538422,2008-04-24 00:00:00
99,1261.4393455353354,2008-04-25 00:00:00
100,1264.9549243839563,2008-04-28 00:00:00
101,1260.3828268565287,2008-04-29 00:00:00
102,1251.8835745639294,2008-04-30 00:00:00
103,1237.5897393475664,2008-05-01 00:00:00
104,1289.9160733357435,2008-05-02 00:00:00
105,1291.0259469333794,2008-05-05 00:00:00
106,1254.9847564982488,2008-05-06 00:00:00
107,1274.624949877632,2008-05-07 00:00:00
108,1224.1850775061926,2008-05-08 00:00:00
109,1171.6251579940908,2008-05-09 00:00:00
110,1140.3623610508832,2008-05-12 00:00:00
111,1118.2640835955299,2008-05-13 00:00:00
112,1128.9267527648096,2008-05-14 00:00:00
113,1135.9326472540918,2008-05-15 00:00:00
114,1144.5573750141905,2008-05-16 00:00:00
115,1131.6793332324723,2008-05-19 00:00:00
116,1119.5498137753304,2008-05-20 00:00:00
117,1103.6216040598297,2008-05-21 00:00:00
118,1073.9196142644219,2008-05-22 00:00:00
119,1085.2773206514282,2008-05-23 00:00:00
120,1066.5380848897037,2008-05-27 00:00:00
121,1075.9097451463986,2008-05-28 00:00:00
122,1045.9517304852034,2008-05-29 00:00:00
123,1078.337280259077,2008-05-30 00:00:00
124,1063.9251842549852,2008-06-02 00:00:00
125,1062.9253946736371,2008-06-03 00:00:00
126,1056.3242948181144,2008-06-04 00:00:00
127,1059.425122073584,2008-06-05 00:00:00
128,1052.621637554593,2008-06-06 00:00:00
129,1023.1068757404589,2008-06-09 00:00:00
130,1002.1579193639333,2008-06-10 00:00:00
131,1027.3717142411233,2008-06-11 00:00:00
132,1005.6102808490282,2008-06-12 00:00:00
133,1017.1606384489661,2008-06-13 00:00:00
134,1010.1845292647874,2008-06-16 00:00:00
135,1032.0080395455566,2008-06-17 00:00:00
136,985.6487992358565,2008-06-18 00:00:00
137,990.6685499063539,2008-06-19 00:00:00
138,985.1682451874628,2008-06-20 00:00:00
139,970.0259323988682,2008-06-23 00:00:00
140,937.270025308256,2008-06-24 00:00:00
141,943.1830495713915,2008-06-25 00:00:00
142,920.5611121071004,2008-06-26 00:00:00
143,893.6551491748907,2008-06-27 00:00:00
144,881.1481905347276,2008-06-30 00:00:00
145,854.9423730591226,2008-07-01 00:00:00
146,876.1336356634471,2008-07-02 00:00:00
147,874.2052732890622,2008-07-03 00:00:00
148,867.9488896079318,2008-07-07 00:00:00
