startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
18092.32985904636,2007-12-03 00:00:00,9210.783845456848,2009-03-06 00:00:00,8881.546013589512,49.090117650870944,18456.67793576057,2007-12-11 00:00:00,9210.783845456848,2009-03-06 00:00:00,-9245.894090303722,-50.095115288268765,451.0,11747.616832013344,2009-06-12 00:00:00,98.0,2536.8329865564956,27.541988055748046
