startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
32.587289378181495,2007-12-03 00:00:00,9.573713992368893,2008-08-06 00:00:00,23.0135753858126,70.62132452544861,34.14021591197708,2007-12-07 00:00:00,9.573713992368893,2008-08-06 00:00:00,-24.566501919608186,-71.9576641897855,243.0,25.666257536400693,2008-08-08 00:00:00,2.0,16.0925435440318,168.09091598995957
