startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
17197.710717623417,2011-03-07 00:00:00,15707.375660604888,2011-09-26 00:00:00,1490.3350570185285,8.665892114880744,18723.611870103035,2011-07-08 00:00:00,15707.375660604888,2011-09-26 00:00:00,-3016.236209498147,-16.10926476378379,80.0,16539.832804824033,2011-09-28 00:00:00,2.0,832.4571442191445,5.2997850322444435
