,Open,Date
0,63.05895287324543,2011-03-07 00:00:00
1,62.516233284180586,2011-03-08 00:00:00
2,63.67176751993498,2011-03-09 00:00:00
3,63.35692864903118,2011-03-10 00:00:00
4,62.49966701838172,2011-03-11 00:00:00
5,62.139639522487904,2011-03-14 00:00:00
6,61.969943551218066,2011-03-15 00:00:00
7,62.80815502705824,2011-03-16 00:00:00
8,62.563839578151246,2011-03-17 00:00:00
9,62.39265772640579,2011-03-18 00:00:00
10,61.49177176973946,2011-03-21 00:00:00
11,61.213963529866355,2011-03-22 00:00:00
12,61.484247751581485,2011-03-23 00:00:00
13,62.33537619067197,2011-03-24 00:00:00
14,63.356767674621324,2011-03-25 00:00:00
15,64.1878018331278,2011-03-28 00:00:00
16,64.6982396582422,2011-03-29 00:00:00
17,65.69438204360395,2011-03-30 00:00:00
18,66.39091212381382,2011-03-31 00:00:00
19,66.77793597366265,2011-04-01 00:00:00
20,66.71115794906949,2011-04-04 00:00:00
21,67.4415190629658,2011-04-05 00:00:00
22,67.40700419617632,2011-04-06 00:00:00
23,66.9301402440138,2011-04-07 00:00:00
24,67.12684466517564,2011-04-08 00:00:00
25,66.1445653353923,2011-04-11 00:00:00
26,65.56996114278441,2011-04-13 00:00:00
27,67.57758106928804,2011-04-15 00:00:00
28,66.41762220240071,2011-04-18 00:00:00
29,65.10257377268807,2011-04-19 00:00:00
30,66.06652100972813,2011-04-20 00:00:00
31,67.47011102433233,2011-04-21 00:00:00
32,67.26428898794501,2011-04-25 00:00:00
33,67.2899529011362,2011-04-26 00:00:00
34,67.17769524041313,2011-04-27 00:00:00
35,66.87851811527787,2011-04-28 00:00:00
36,66.20181259126883,2011-04-29 00:00:00
37,65.9899421100392,2011-05-02 00:00:00
38,65.0644269396256,2011-05-03 00:00:00
39,63.803224607784585,2011-05-04 00:00:00
40,63.19870291350083,2011-05-05 00:00:00
41,62.60142986384196,2011-05-06 00:00:00
42,63.72825738507598,2011-05-09 00:00:00
43,63.89479304052479,2011-05-10 00:00:00
44,63.894807532044894,2011-05-11 00:00:00
45,63.66666469181464,2011-05-12 00:00:00
46,63.145610327909814,2011-05-13 00:00:00
47,63.45605898387602,2011-05-16 00:00:00
48,63.15076592453003,2011-05-17 00:00:00
49,62.676015343232855,2011-05-18 00:00:00
50,63.07471248325071,2011-05-19 00:00:00
51,63.01588207739575,2011-05-20 00:00:00
52,63.145701797645096,2011-05-23 00:00:00
