startValue,startDate,lowestOverallValue,lowestOverllDate,lowestOverallDiff,lowestOverallPercentage,highestValue,highestDate,lowestValue,lowestDate,dropDiff,dropPercentage,dropDays,recoveryValue,recoveryDate,recoveryDays,recoveryDiff,recoveryPercentage
453.19513405091226,2011-03-07 00:00:00,377.3621900775269,2011-10-04 00:00:00,75.83294397338534,16.73295635271896,462.7616063847718,2011-05-02 00:00:00,377.3621900775269,2011-10-04 00:00:00,-85.3994163072449,-18.45430025502979,155.0,388.34828465637577,2011-10-05 00:00:00,1.0,10.98609457884885,2.9112865219994135
