,Open,Date
127,225.92325103741962,2011-09-07 00:00:00
128,225.39339637104197,2011-09-08 00:00:00
129,223.8905005263049,2011-09-09 00:00:00
130,216.77792300884101,2011-09-12 00:00:00
131,216.8938133708837,2011-09-13 00:00:00
132,219.99683967206585,2011-09-14 00:00:00
133,222.3071186890609,2011-09-15 00:00:00
134,224.68182009827677,2011-09-16 00:00:00
135,217.63079044702238,2011-09-19 00:00:00
136,219.12763209418645,2011-09-20 00:00:00
137,217.86808423576943,2011-09-21 00:00:00
138,209.1990031701677,2011-09-22 00:00:00
139,207.27009577659865,2011-09-23 00:00:00
140,212.82567947440566,2011-09-26 00:00:00
141,221.47782935724794,2011-09-27 00:00:00
142,221.05870886963825,2011-09-28 00:00:00
143,220.41072242466242,2011-09-29 00:00:00
144,220.3573322938636,2011-09-30 00:00:00
145,217.7599070910933,2011-10-03 00:00:00
146,209.95786805456325,2011-10-04 00:00:00
147,214.16106160660962,2011-10-05 00:00:00
